# King - Gin Flat Yosemite National Park - ABCO - ITRDB CA576
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3693
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3693.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca576-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca576-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca576.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca576.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Gin Flat Yosemite National Park - ABCO - ITRDB CA576
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gin Flat Yosemite National Park
#   Location: California
#   Northernmost_Latitude: 37.77
#   Southernmost_Latitude: 37.77
#   Easternmost_Longitude: -119.77
#   Westernmost_Longitude: -119.77
#   Elevation_m: 2180
#--------------------
# Data_Collection
#   Collection_Name: CA576
#   First_Year: 1880
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies concolor (Gordon) Lindl. ex Hildebr.
#   Common_Name: white fir
#   Tree_Species_Code: ABCO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GWF01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GWF20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GWF20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GWF01B_raw	GWF02A_raw	GWF02B_raw	GWF03A_raw	GWF03B_raw	GWF04A_raw	GWF04B_raw	GWF05A_raw	GWF05B_raw	GWF06A_raw	GWF06B_raw	GWF06C_raw	GWF07A_raw	GWF07B_raw	GWF08A_raw	GWF08B_raw	GWF09A_raw	GWF09B_raw	GWF10A_raw	GWF10B_raw	GWF11A_raw	GWF11B_raw	GWF12A_raw	GWF12B_raw	GWF13A_raw	GWF13B_raw	GWF14A_raw	GWF14B_raw	GWF14C_raw	GWF16A_raw	GWF16B_raw	GWF17A_raw	GWF17B_raw	GWF18A_raw	GWF18B_raw	GWF19A_raw	GWF19B_raw	GWF20B_raw
1971	2.1	1.84	1.8	1.14	1.74	1.9	2.18	0.38	0.28	2.07	1.32	2.25	0.72	0.94	0.31	0.97	0.65	0.57	0.73	0.87	1.43	0.85	0.97	0.51	0.99	1.11	1.31	0.69	0.87	0.29	0.3	1.38	0.54	2.25	3.02	1.51	1.88	1.55
1972	2.12	2.06	2.73	1.22	1.78	2.11	1.94	0.48	0.41	2.5	1.68	3.04	1.04	1.37	0.47	1.1	0.51	0.49	1.19	1.17	1.52	1.1	1.32	0.57	1.17	1.09	1.41	0.65	0.74	0.36	0.31	1.33	0.43	2.66	3.61	1.77	1.64	1.43
1973	1.73	1.38	1.77	1.24	1.72	2.1	1.72	0.43	0.33	2.08	1.38	2.08	0.94	1.43	0.45	0.97	0.39	0.59	0.53	0.96	1.17	0.91	1.13	0.52	1.22	1.08	1.6	0.89	0.84	0.48	0.35	1.48	0.37	2.1	3.14	1.8	1.47	1.37
1974	3.14	2.21	2.84	1.68	2.47	2.47	2.24	0.47	0.44	2.62	1.88	2.84	1.41	1.82	0.66	1.13	0.47	0.67	1.15	1.67	1.6	1.27	1.53	0.66	1.35	1.34	1.62	1.07	1.09	0.58	0.47	1.71	0.64	3.45	4.59	2.24	2.27	1.61
1975	2.18	1.09	1.62	1.48	2.14	1.7	1.75	0.43	0.37	2.5	1.44	2.05	1.24	1.36	0.55	0.89	0.66	0.74	0.81	1.27	0.9	0.63	0.85	0.43	1.38	1.19	1.38	0.94	0.68	0.29	0.24	1.68	0.52	1.7	2.13	1.77	1.37	1.55
1976	2.83	1.47	2.02	1.47	1.87	1.7	1.32	0.43	0.35	1.96	1.66	1.84	1.14	1.01	0.74	0.97	0.91	0.88	1.11	1.5	1.13	0.81	0.92	0.58	1.08	1.47	1.34	0.96	0.87	0.34	0.4	1.45	0.48	2.09	2.65	1.64	1.11	1.73
1977	1.12	0.56	0.85	1.25	0.79	1	0.89	0.29	0.23	0.98	1	1.03	0.57	0.69	0.59	0.73	0.76	0.63	0.86	1.41	0.95	0.67	1.04	0.48	0.88	1.1	1.02	0.72	0.65	0.5	0.3	0.71	0.36	1.4	1.15	0.89	0.58	1.2
1978	2	1	1.16	1.62	1.95	2.31	1.97	0.56	0.28	NA	1.53	2.07	0.88	0.96	0.7	0.86	0.89	0.69	1.7	1.74	1.26	0.87	1.05	0.63	1.12	1.33	1.33	0.71	0.98	0.85	0.28	1.22	0.47	1.72	1.81	1.7	1.07	1.47
1979	1.47	0.95	1	1.24	1.6	2	2.15	0.82	0.23	NA	1.72	2.23	0.91	1.05	0.85	0.87	0.88	0.69	1.58	2.03	1.31	0.92	0.91	0.6	1.25	1.58	1.51	1.05	0.9	0.8	0.28	1	0.48	1.64	2.34	2.52	1.22	1.49
1980	2.08	2.08	1.84	1.53	2.33	2.58	2.38	0.64	0.21	NA	2	2.52	1	1.27	0.75	0.91	0.84	0.68	2.49	1.8	1.55	0.9	1.03	0.61	1.62	1.89	1.4	0.89	1.06	0.68	0.23	1.27	0.61	2.54	2.24	2.84	1.57	1.76
1981	2.42	1.53	2	1.27	1.78	2.17	1.74	0.48	0.12	NA	1.47	2.43	0.84	1.15	0.74	0.79	0.7	0.66	2.01	1.68	1.28	0.85	1.06	0.7	1.14	1.42	1.19	0.89	0.67	0.43	0.12	1.27	0.6	2.26	2.16	2.57	1.53	1.74
1982	2.53	1.88	1.76	1.4	2.14	2.81	1.95	0.73	0.29	NA	1.57	1.98	0.93	1.04	0.87	1.28	1.24	0.87	2.99	2.29	1.8	1.23	1.36	1	1.31	1.65	1.56	0.98	1.01	0.53	0.09	1.35	0.6	2.71	2.15	2.15	1.42	1.59
1983	2.33	1.89	1.64	1.17	1.8	2.17	1.96	0.67	0.34	NA	1.44	2.07	0.98	1.6	0.97	1.3	0.97	0.73	2.42	2.25	1.53	1.12	1.19	1.02	1.13	1.36	1.5	1.08	0.95	0.49	0.19	1.2	0.67	2.37	1.92	2.55	2	1.41
1984	2.42	1.87	2.2	1.18	1.73	2.43	1.88	0.59	0.4	NA	1.72	2.4	1.08	1.48	1.01	1.11	1.08	0.83	2.07	2.04	1.79	1.57	1.15	0.98	1.12	1.32	1.57	1.09	1.01	0.53	0.2	1.52	0.83	2.9	2.72	2.86	2.51	1.65
1985	2.46	1.07	1.28	1.29	1.82	1.51	1.39	0.53	0.37	NA	1.16	1.71	1.21	1.21	1.18	0.88	1.12	0.82	1.23	1.42	1.41	1.11	0.76	0.73	0.45	0.84	0.95	0.63	0.75	0.48	0.28	1.25	0.68	2.21	2.01	1.86	0.79	1.38
1986	2.17	1.13	1.48	1.61	2.45	1.84	2.02	0.55	0.32	NA	1.35	1.69	1.6	1.36	1.02	0.95	1.13	0.85	1.51	1.64	1.69	1.14	0.88	0.95	0.8	1.18	1.5	0.89	0.95	0.64	0.33	1.71	0.65	2.65	2.59	2.52	1.73	1.62
1987	1.89	1.09	1.36	0.86	1.12	1.13	1.39	0.4	0.29	NA	1.07	1.17	1.2	1.03	1.06	0.91	0.96	0.81	1.29	1.43	1.58	0.95	0.86	0.89	0.49	1.08	1.19	0.72	0.84	0.49	0.25	1.25	0.61	2.29	1.93	1.45	1.33	1.57
1988	2.26	1.09	0.84	0.75	1.09	1.14	1.26	0.35	0.23	NA	0.77	0.74	1.21	1.07	0.88	0.97	1.13	0.74	0.88	1.03	1.31	0.74	0.78	0.83	0.42	0.91	1.2	0.61	0.55	0.44	0.27	1.24	0.54	2.06	1.74	0.99	1.44	1.27
1989	1.78	1.01	0.95	0.88	1.26	1.14	1.15	0	0.12	NA	0.38	0.43	1.23	0.99	0.62	0.72	1.16	0.7	0.74	0.94	1.12	0.51	0.83	0.54	0.9	0.84	1.12	0.81	0.75	0.2	0.23	0.86	0.25	1.84	2.06	1.08	1.11	1.2
1990	1.63	1.02	1.15	1.29	1.48	1.11	1.75	0.32	0.21	NA	0.51	0.27	1.28	1.57	0.74	0.79	1.18	0.65	0.88	1.18	0.96	0.58	0.71	0.65	0.6	0.81	1.47	NA	0.94	0.37	0.29	0.79	0.32	1.94	2.99	1.63	1.7	1.42
