# Peterson - Sheridan Mountain Low - TSME - ITRDB OR070
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4193
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4193.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or070-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or070-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or070.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or070.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Sheridan Mountain Low - TSME - ITRDB OR070
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sheridan Mountain Low
#   Location: Oregon
#   Northernmost_Latitude: 43.83
#   Southernmost_Latitude: 43.83
#   Easternmost_Longitude: -121.67
#   Westernmost_Longitude: -121.67
#   Elevation_m: 1755
#--------------------
# Data_Collection
#   Collection_Name: OR070
#   First_Year: 1613
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HLSM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HLSM20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HLSM20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HLSM01B_raw	HLSM02B_raw	HLSM03B_raw	HLSM04B_raw	HLSM05A_raw	HLSM06B_raw	HLSM07A_raw	HLSM08A_raw	HLSM09A_raw	HLSM10A_raw	HLSM11B_raw	HLSM12A_raw	HLSM13A_raw	HLSM14B_raw	HLSM15A_raw	HLSM16B_raw	HLSM17B_raw	HLSM18B_raw	HLSM19B_raw	HLSM20B_raw
1795	0.79	0.46	0.72	0.62	0.52	0.57	0.72	0.7	0.52	0.74	0.54	0.63	0.27	0.49	0.42	0.88	0.65	0.65	0.54	0.79
1796	0.68	0.55	0.9	0.62	0.67	0.7	0.7	0.62	0.54	0.68	1.16	0.79	0.31	0.62	0.39	1.34	0.72	0.73	0.56	0.74
1797	0.77	0.48	0.95	0.79	0.64	0.79	0.87	0.7	0.76	0.7	1.07	0.8	0.42	0.51	0.46	1.34	0.75	0.74	0.77	0.86
1798	0.81	0.5	0.91	0.88	0.56	0.66	0.84	0.64	0.78	0.73	0.67	0.82	0.42	0.6	0.42	0.96	0.76	0.62	0.78	0.83
1799	0.72	0.51	0.8	0.79	0.5	0.64	0.76	0.58	0.58	0.66	0.5	0.89	0.35	0.57	0.32	1	0.71	0.72	0.69	0.78
1800	1	0.42	0.8	0.78	0.47	0.66	0.73	0.41	0.62	0.56	0.54	0.57	0.33	0.56	0.31	0.93	0.74	0.77	0.6	0.52
1801	0.56	0.25	0.48	0.52	0.39	0.46	0.75	0.44	0.47	0.63	0.61	0.66	0.34	0.57	0.34	0.95	0.61	0.76	0.6	0.49
1802	0.94	0.34	0.51	0.7	0.48	0.75	0.74	0.6	0.51	0.76	0.8	1.06	0.33	0.6	0.38	0.88	0.66	0.61	0.86	0.58
1803	1.19	0.29	0.72	0.85	0.48	0.62	0.67	0.56	0.5	0.69	0.77	0.87	0.46	0.67	0.41	1.1	0.51	0.56	0.91	0.58
1804	0.82	0.38	0.64	0.68	0.54	0.52	0.58	0.53	0.48	0.69	0.59	0.63	0.45	0.66	0.38	0.65	0.56	0.65	0.67	0.45
1805	0.98	0.39	0.91	0.71	0.76	0.51	0.87	0.64	0.73	0.94	0.69	0.95	0.39	0.73	0.44	0.85	0.82	0.85	0.72	0.69
1806	0.67	0.36	0.68	0.66	0.71	0.45	0.71	0.62	0.55	0.76	0.59	0.88	0.28	0.71	0.38	0.71	0.78	0.7	0.75	0.64
1807	0.38	0.44	0.61	0.74	0.68	0.47	0.82	0.72	0.68	0.6	0.59	1.07	0.34	0.78	0.38	0.75	0.82	0.61	0.89	0.75
1808	0.49	0.3	0.61	0.59	0.61	0.39	0.78	0.51	0.66	0.6	0.48	0.78	0.3	0.64	0.39	0.78	0.66	0.62	0.84	0.55
1809	0.48	0.34	0.55	0.65	0.63	0.4	0.67	0.63	0.68	0.73	0.69	0.93	0.24	0.68	0.47	0.82	0.73	0.86	0.94	0.6
1810	0.1	0.09	0.19	0.19	0.19	0.26	0.35	0.34	0.59	0.43	0.41	0.52	0.18	0.34	0.27	0.51	0.36	0.23	0.69	0.22
1811	0.46	0.48	0.46	0.4	0.5	0.59	0.68	0.65	1	0.75	0.63	1.15	0.38	0.67	0.52	0.84	0.53	0.45	0.91	0.6
1812	0.71	0.51	0.43	0.57	0.58	0.59	0.84	0.55	0.81	0.78	0.45	1.13	0.31	0.66	0.42	1.03	0.62	0.55	0.82	0.79
1813	0.52	0.36	0.43	0.42	0.56	0.49	0.83	0.5	0.73	0.55	0.53	0.79	0.25	0.85	0.44	0.81	0.67	0.56	0.72	0.6
1814	0.79	0.27	0.79	0.53	0.62	0.55	0.73	0.49	0.74	0.71	0.64	0.83	0.3	0.89	0.52	0.92	0.72	0.6	0.72	0.74
1815	0.51	0.3	0.68	0.42	0.5	0.5	0.75	0.41	0.71	0.45	0.59	0.66	0.22	0.7	0.53	0.69	0.68	0.52	1	0.56
1816	0.7	0.48	0.67	0.46	0.49	0.68	0.76	0.42	0.58	0.42	0.55	0.6	0.26	0.71	0.5	0.88	0.54	0.51	0.94	0.66
1817	0.67	0.52	0.62	0.43	0.57	0.57	0.76	0.38	0.51	0.48	0.54	0.79	0.2	0.68	0.35	0.75	0.56	0.4	0.68	0.71
1818	0.62	0.48	0.54	0.39	0.58	0.48	0.63	0.33	0.73	0.42	0.62	0.68	0.18	0.72	0.35	0.68	0.63	0.45	0.52	0.62
1819	0.58	0.49	0.59	0.4	0.49	0.43	0.63	0.41	0.54	0.35	0.66	0.74	0.25	0.57	0.36	0.71	0.56	0.42	0.55	0.56
1820	0.57	0.37	0.58	0.33	0.55	0.48	0.69	0.34	0.54	0.34	0.7	0.8	0.25	0.62	0.35	0.84	0.5	0.43	0.62	0.52
1821	0.83	0.44	0.73	0.63	0.81	0.61	0.76	0.6	0.45	0.36	0.56	0.72	0.31	0.59	0.4	0.76	0.53	0.35	0.86	0.59
1822	0.71	0.51	0.64	0.58	0.81	0.58	0.94	0.63	0.56	0.44	0.52	0.85	0.35	0.74	0.38	0.77	0.69	0.62	0.91	0.59
1823	0.58	0.57	0.48	0.55	0.59	0.48	0.72	0.36	0.64	0.23	0.54	0.48	0.2	0.54	0.24	0.44	0.77	0.52	0.76	0.51
1824	0.61	0.4	0.49	0.48	0.49	0.44	0.6	0.33	0.46	0.21	0.41	0.45	0.12	0.52	0.24	0.57	0.69	0.48	0.62	0.42
1825	0.67	0.57	0.72	0.63	0.52	0.52	0.9	0.38	0.66	0.34	0.7	0.79	0.29	0.56	0.39	0.67	0.86	0.62	0.72	0.59
1826	0.66	0.58	0.6	0.64	0.54	0.54	0.91	0.36	0.61	0.44	0.63	0.66	0.3	0.55	0.38	0.82	0.79	0.53	0.69	0.71
1827	0.74	0.44	0.45	0.47	0.49	0.52	0.8	0.36	0.55	0.39	0.5	0.67	0.27	0.53	0.38	0.58	0.72	0.49	0.7	0.72
1828	0.73	0.38	0.4	0.44	0.61	0.52	0.69	0.39	0.47	0.32	0.37	0.64	0.33	0.57	0.38	0.67	0.77	0.55	0.7	0.73
1829	0.65	0.44	0.36	0.54	0.69	0.51	0.69	0.35	0.63	0.42	0.42	0.67	0.23	0.61	0.38	0.62	0.8	0.52	0.7	0.58
1830	0.47	0.51	0.39	0.58	0.58	0.47	0.64	0.36	0.52	0.5	0.41	0.72	0.24	0.54	0.4	0.73	0.59	0.5	0.72	0.57
1831	0.59	0.51	0.68	0.6	0.36	0.43	0.61	0.35	0.59	0.44	0.47	0.7	0.28	0.58	0.36	0.95	0.83	0.35	0.68	0.63
1832	0.58	0.43	0.65	0.6	0.38	0.38	0.45	0.37	0.51	0.26	0.39	0.45	0.22	0.44	0.32	0.81	0.74	0.23	0.46	0.63
1833	0.6	0.69	0.67	0.69	0.65	0.6	1	0.45	0.82	0.55	0.62	0.71	0.45	0.62	0.54	0.66	0.77	0.4	0.9	0.85
1834	0.73	0.66	1.31	0.75	0.59	0.76	1.05	0.6	0.95	0.53	0.7	0.76	0.46	0.56	0.52	0.92	0.8	0.47	0.88	0.93
1835	0.73	0.61	1.11	0.68	0.64	0.61	0.91	0.6	0.94	0.52	0.77	0.75	0.4	0.57	0.49	0.81	0.93	0.48	0.74	0.6
1836	0.91	0.61	0.87	0.66	0.7	0.66	0.87	0.47	0.72	0.44	0.79	0.72	0.35	0.4	0.38	0.82	1.08	0.63	0.8	0.52
1837	0.92	0.46	1.25	0.68	0.67	0.67	0.98	0.42	0.8	0.34	0.7	0.81	0.33	0.49	0.39	0.95	1.11	0.3	1.01	0.63
1838	1.07	0.53	1.12	0.75	0.65	0.51	0.95	0.59	0.9	0.37	0.69	0.91	0.3	0.44	0.43	0.85	0.89	0.47	0.83	0.84
1839	1.06	0.36	0.85	0.71	0.62	0.58	1.14	0.53	0.73	0.58	0.79	0.6	0.33	0.52	0.43	0.85	0.78	0.74	0.88	0.59
1840	0.64	0.44	0.45	0.48	0.42	0.37	0.56	0.28	0.64	0.28	0.77	0.49	0.17	0.29	0.35	0.51	0.64	0.51	0.55	0.49
1841	0.81	0.47	0.62	0.77	0.6	0.72	1.05	0.37	0.71	0.29	0.67	0.49	0.26	0.49	0.25	0.91	0.9	0.85	0.68	0.81
1842	0.82	0.5	0.54	0.73	0.73	0.69	0.92	0.49	1.06	0.33	0.62	0.43	0.23	0.51	0.3	0.88	1	0.88	0.72	0.81
1843	0.82	0.42	0.54	0.82	0.89	0.67	0.99	0.57	1.04	0.47	0.49	0.73	0.34	0.58	0.42	0.75	0.92	0.99	0.65	0.85
1844	0.53	0.46	0.49	0.62	0.61	0.55	0.86	0.44	0.61	0.36	0.47	0.52	0.3	0.6	0.36	0.69	0.82	0.77	0.59	0.72
1845	0.53	0.39	0.44	0.34	0.64	0.45	0.8	0.36	0.6	0.37	0.57	0.39	0.23	0.55	0.36	0.97	0.69	0.72	0.47	0.7
1846	0.66	0.55	0.53	0.55	0.71	0.52	0.89	0.44	0.61	0.48	0.6	0.41	0.33	0.57	0.36	1.1	0.68	0.77	0.56	0.72
1847	0.71	0.29	0.32	0.7	0.58	0.42	0.89	0.47	0.76	0.3	0.37	0.21	0.3	0.36	0.23	0.88	0.9	0.58	0.51	0.52
1848	0.85	0.54	0.36	0.78	0.69	0.49	1.02	0.73	1.1	0.5	0.63	0.43	0.33	0.55	0.3	1.02	0.99	0.7	0.71	0.77
1849	0.57	0.37	0.38	0.52	0.53	0.47	0.82	0.46	0.94	0.35	0.4	0.25	0.43	0.46	0.15	0.68	0.78	0.7	0.46	0.67
1850	0.68	0.42	0.48	0.54	0.44	0.57	0.81	0.51	0.81	0.52	0.64	0.27	0.36	0.43	0.23	0.75	0.71	0.57	0.45	0.71
1851	1.12	0.42	0.83	0.68	0.6	0.62	0.99	0.55	0.78	0.71	0.52	0.39	0.32	0.57	0.29	0.86	0.85	0.79	0.47	0.83
1852	1.02	0.42	0.68	0.69	0.46	1	0.87	0.5	0.64	0.63	1.29	0.48	0.43	0.58	0.4	0.9	0.89	0.66	1.04	0.94
1853	1	0.55	0.92	0.56	0.61	1.12	1.01	0.61	0.73	0.61	1.51	0.54	0.5	0.71	0.43	1.19	1.05	0.9	1.34	0.87
1854	1.33	0.67	1.2	0.76	0.86	1.27	1.23	0.68	0.89	0.59	1.66	0.52	0.58	0.78	0.45	1.41	1.05	1	1.47	1.23
1855	1.18	0.66	0.93	0.6	0.76	0.9	1.19	0.41	0.76	0.5	1.22	0.48	0.45	0.67	0.37	1.13	0.65	0.87	1.13	0.87
1856	0.43	0.56	0.61	0.4	0.49	0.66	0.74	0.44	0.92	0.33	0.78	0.53	0.28	0.49	0.25	0.69	0.48	0.58	0.83	0.6
1857	1.02	0.59	0.71	0.56	0.52	0.76	0.98	0.51	1.05	0.36	0.74	0.87	0.31	0.61	0.28	0.8	0.47	0.78	0.97	0.74
1858	0.9	0.55	0.56	0.58	0.59	0.73	1.15	0.65	0.78	0.59	0.74	1.02	0.3	0.64	0.34	0.82	0.47	0.78	0.92	0.89
1859	0.5	0.53	0.5	0.45	0.58	0.69	0.94	0.64	0.73	0.59	1	0.84	0.3	0.51	0.23	0.9	0.62	0.54	0.78	0.7
1860	0.52	0.62	0.66	0.53	0.71	0.85	1	0.83	0.71	0.65	1.17	1.25	0.3	0.65	0.22	0.9	0.69	0.8	1.23	0.92
1861	0.51	0.55	0.62	0.51	0.5	0.68	1.06	0.55	0.83	0.55	1	1.11	0.32	0.63	0.38	0.84	0.49	0.78	0.9	0.79
1862	0.51	0.57	0.56	0.5	0.33	0.58	0.98	0.42	0.7	0.45	0.81	0.61	0.13	0.51	0.25	0.8	0.51	0.5	0.68	0.37
1863	1.09	0.87	0.94	0.68	0.97	1.09	1.46	0.61	0.86	0.76	1.07	1.36	0.34	0.74	0.44	1.19	0.57	0.96	0.92	0.99
1864	0.85	0.77	0.64	0.55	0.9	0.89	0.85	0.56	0.69	0.58	0.67	1.19	0.25	0.76	0.33	0.89	0.73	0.89	0.89	0.99
1865	0.67	0.69	0.5	0.55	0.66	0.76	0.94	0.39	0.8	0.59	0.75	0.89	0.22	0.72	0.31	0.7	0.78	0.64	0.74	0.82
1866	0.58	0.7	0.66	0.44	0.24	0.57	0.84	0.44	0.61	0.68	0.83	0.76	0.31	0.66	0.22	0.61	0.57	0.39	0.43	0.67
1867	0.75	0.89	0.22	0.24	0.72	0.84	1.33	0.4	0.88	0.78	0.76	0.87	0.31	0.58	0.18	0.75	0.59	0.17	0.74	0.91
1868	1.16	0.81	1.05	0.67	1.12	0.84	1.75	0.73	1.19	0.99	0.87	0.99	0.3	0.82	0.29	1.09	0.69	0.61	1.28	0.99
1869	1.18	0.67	1.35	0.67	0.85	0.65	1.52	0.69	1.19	0.88	0.71	0.72	0.43	0.57	0.3	0.93	1.1	0.67	1.04	0.74
1870	0.83	0.48	0.57	1.09	0.61	0.57	1.16	0.58	0.97	0.55	0.53	0.61	0.39	0.59	0.23	0.58	0.84	0.61	0.94	0.64
1871	0.66	0.46	0.5	1.07	0.44	0.45	0.87	0.45	0.9	0.51	0.46	0.51	0.35	0.4	0.18	0.46	0.73	0.52	0.67	0.49
1872	0.6	0.52	0.5	1	0.37	0.42	0.8	0.4	0.89	0.35	0.62	0.52	0.32	0.42	0.24	0.64	0.67	0.68	0.57	0.55
1873	0.73	0.5	0.56	0.96	0.43	0.47	0.83	0.65	1.01	0.51	0.65	0.76	0.33	0.61	0.34	0.82	0.65	0.64	0.6	0.63
1874	0.82	0.62	0.71	1.05	0.56	0.52	0.88	0.66	1.17	0.66	0.55	0.72	0.32	0.61	0.3	0.74	0.73	0.74	0.7	0.72
1875	0.85	0.6	0.71	0.84	0.67	0.54	0.84	0.58	1.22	0.58	0.54	0.92	0.34	0.66	0.31	0.7	0.69	0.85	0.71	0.77
1876	0.7	0.36	0.46	0.53	0.35	0.52	0.67	0.42	1.06	0.28	0.77	0.52	0.11	0.44	0.23	0.76	0.75	0.6	0.65	0.59
1877	1.05	0.51	0.91	0.93	0.59	0.8	0.83	0.44	0.99	0.38	1.24	0.72	0.22	0.47	0.23	1.18	0.7	0.85	0.84	0.82
1878	0.89	0.48	0.87	0.72	0.58	0.69	0.83	0.49	0.87	0.55	1	0.84	0.25	0.56	0.27	1.15	0.7	0.87	0.94	0.61
1879	0.8	0.74	0.82	0.83	0.63	0.66	0.85	0.48	0.89	0.66	0.76	0.9	0.33	0.54	0.34	1.13	0.67	0.72	0.92	0.76
1880	0.48	0.42	0.53	0.47	0.33	0.49	0.66	0.39	0.75	0.49	0.61	0.72	0.22	0.43	0.27	0.7	0.53	0.44	0.64	0.4
1881	0.79	0.68	0.85	0.78	0.57	0.81	1.14	0.86	0.92	0.5	0.76	1.05	0.19	0.64	0.26	0.87	0.61	0.79	0.89	0.99
1882	0.69	0.7	0.62	0.69	0.65	0.74	1.17	0.81	0.85	0.68	0.76	1.01	0.31	0.71	0.4	0.95	0.66	0.81	0.73	1.14
1883	0.65	0.66	0.5	1.06	0.56	0.82	1.16	0.64	1.08	0.78	0.91	1.33	0.39	0.58	0.41	0.94	0.82	0.74	0.78	1.02
1884	0.27	0.39	0.32	0.59	0.26	0.55	0.91	0.43	0.84	0.47	1.02	0.68	0.21	0.41	0.33	0.81	0.77	0.65	0.75	0.53
1885	0.87	0.69	0.44	1.57	0.59	0.75	1.09	0.75	1.1	0.78	0.97	0.93	0.24	0.69	0.42	0.91	1.35	0.91	1.2	0.78
1886	0.86	0.94	0.54	1.18	0.67	0.78	1.2	0.46	1.09	0.73	0.68	0.97	0.31	0.7	0.45	0.7	1.4	0.64	1.08	0.75
1887	0.54	0.76	0.61	0.74	0.56	0.61	0.83	0.49	1.03	0.52	0.64	0.7	0.2	0.53	0.44	0.46	1.09	0.44	0.76	0.57
1888	1.09	1.1	0.79	0.97	0.74	0.88	1.02	0.67	1.12	0.44	0.75	0.83	0.23	0.69	0.48	0.89	1.15	0.74	0.77	0.85
1889	0.76	0.81	0.49	0.67	0.48	0.61	0.77	0.45	0.8	0.47	0.67	0.76	0.21	0.55	0.37	0.75	0.83	0.53	0.54	0.5
1890	0.47	0.66	0.39	0.51	0.34	0.67	0.78	0.5	0.78	0.43	0.62	0.52	0.26	0.52	0.35	0.62	0.78	0.44	0.71	0.47
1891	0.88	0.84	0.5	0.86	0.55	0.78	1.01	0.56	1.28	0.51	0.54	0.71	0.34	0.56	0.41	0.92	1.16	0.65	0.8	0.67
1892	0.94	0.71	0.71	0.92	0.66	0.64	1.14	0.7	1	0.55	0.77	0.6	0.28	0.49	0.38	0.87	1.44	0.67	1.09	0.53
1893	0.79	0.56	0.56	0.74	0.65	0.63	0.93	0.57	1.1	0.47	0.65	0.53	0.32	0.61	0.34	0.73	1.02	0.6	0.91	0.49
1894	0.8	0.79	0.81	0.65	0.33	0.6	0.86	0.45	1.03	0.55	0.92	0.41	0.28	0.5	0.29	0.74	0.81	0.81	0.8	0.46
1895	1.05	0.85	1.24	0.73	0.63	0.9	1.14	0.57	1.25	0.56	0.93	0.56	0.37	0.63	0.45	0.7	1.08	1.03	1.24	0.72
1896	0.5	0.65	0.56	0.47	0.26	0.73	0.76	0.38	0.73	0.4	0.51	0.45	0.21	0.37	0.3	0.4	0.62	0.48	0.68	0.39
1897	0.88	0.75	0.63	0.5	0.6	0.97	1.02	0.68	1.47	0.66	0.75	0.5	0.35	0.74	0.43	0.68	1.01	0.68	0.75	0.73
1898	0.77	0.75	0.53	0.71	0.68	0.74	1.18	0.49	1.71	1.15	0.61	0.6	0.41	0.8	0.5	0.69	2.08	0.71	0.83	0.74
1899	0.31	0.49	0.26	0.35	0.32	0.46	0.76	0.4	0.67	0.67	0.56	0.4	0.31	0.39	0.3	0.42	1.06	0.34	0.64	0.38
1900	0.74	0.9	0.52	1.05	0.49	0.67	1.32	0.48	0.85	0.86	0.69	0.52	0.34	0.69	0.47	0.65	1.69	0.78	1.22	0.64
1901	0.74	0.8	0.54	0.83	0.43	0.49	1.02	0.34	0.92	0.66	0.85	0.72	0.26	0.67	0.57	0.73	1.34	0.65	0.75	0.68
1902	0.75	0.67	0.42	0.82	0.35	0.57	0.92	0.37	0.76	0.48	0.6	0.51	0.33	0.55	0.46	0.59	1.14	0.73	0.64	0.58
1903	0.51	0.55	0.36	0.67	0.24	0.37	0.75	0.26	0.69	0.4	0.48	0.33	0.28	0.57	0.42	0.5	0.76	0.6	0.53	0.51
1904	0.53	0.63	0.52	0.73	0.32	0.58	0.65	0.34	0.91	0.35	1.09	0.32	0.28	0.53	0.32	0.6	0.68	1.18	0.54	0.49
1905	0.53	0.71	0.61	0.67	0.36	0.81	0.7	0.38	0.74	0.43	0.93	0.39	0.28	0.6	0.33	0.54	0.76	1.18	0.73	0.45
1906	0.48	0.65	0.67	0.52	0.36	0.63	0.71	0.33	0.7	0.34	0.69	0.41	0.23	0.59	0.33	0.48	0.58	0.8	0.8	0.37
1907	0.47	0.77	1.17	0.54	0.37	0.63	0.75	0.34	0.7	0.33	1.49	0.36	0.29	0.63	0.37	0.77	0.77	0.95	0.72	0.4
1908	0.59	0.73	1.1	0.6	0.45	0.63	0.76	0.48	0.7	0.37	1.23	0.48	0.39	0.68	0.48	0.68	0.84	0.88	0.62	0.56
1909	0.52	0.65	1.25	0.64	0.52	0.62	0.64	0.52	0.72	0.41	0.95	0.45	0.37	0.66	0.46	0.58	0.86	0.83	0.76	0.48
1910	0.87	0.61	1.21	0.83	0.7	0.64	1	0.57	0.91	0.61	0.97	0.62	0.42	0.78	0.5	0.84	1.25	0.87	1.2	0.84
1911	0.65	0.67	0.62	0.56	0.74	0.65	0.97	0.41	0.8	0.51	0.71	0.68	0.46	0.67	0.4	0.67	0.96	0.6	0.89	0.82
1912	0.57	0.58	0.71	0.53	0.57	0.56	0.81	0.43	1.19	0.43	1.01	0.47	0.35	0.57	0.38	0.63	0.89	0.66	0.95	0.57
1913	0.9	0.75	0.73	0.87	0.68	0.74	1.07	0.5	1.38	0.49	1.27	0.96	0.42	0.8	0.37	0.8	0.96	0.75	0.99	0.76
1914	0.95	0.78	0.78	1.07	0.47	0.65	0.98	0.47	1.23	0.45	0.92	0.94	0.32	0.86	0.39	0.64	1.08	0.83	1.01	0.72
1915	0.59	0.58	0.59	0.78	0.33	0.56	0.87	0.37	0.96	0.37	0.54	0.59	0.25	0.7	0.34	0.43	0.88	0.6	0.71	0.48
1916	0.24	0.32	0.45	0.58	0.06	0.38	0.56	0.23	0.57	0.18	0.62	0.47	0.12	0.46	0.26	0.34	0.69	0.28	0.56	0.24
1917	0.41	0.63	0.47	0.68	0.33	0.47	0.83	0.5	0.83	0.26	0.52	0.58	0.22	0.59	0.4	0.42	0.91	0.4	0.78	0.49
1918	0.36	0.37	0.35	0.5	0.2	0.38	0.59	0.3	0.57	0.22	0.34	0.37	0.12	0.42	0.28	0.35	0.85	0.45	0.49	0.41
1919	0.38	0.51	0.44	0.35	0.28	0.55	0.66	0.38	0.72	0.33	0.32	0.57	0.2	0.52	0.28	0.55	0.93	0.77	0.6	0.58
