# Peterson - Lake Minotaur Medium - ABLA - ITRDB WA114
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4149
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4149.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa114-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa114-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa114.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa114.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Lake Minotaur Medium - ABLA - ITRDB WA114
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Minotaur Medium
#   Location: Washington
#   Northernmost_Latitude: 47.83
#   Southernmost_Latitude: 47.83
#   Easternmost_Longitude: -121.0
#   Westernmost_Longitude: -121.0
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: WA114
#   First_Year: 1863
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FMLM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FMLM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FMLM20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FMLM01A_raw	FMLM02A_raw	FMLM03A_raw	FMLM04A_raw	FMLM05A_raw	FMLM06A_raw	FMLM07A_raw	FMLM08A_raw	FMLM09A_raw	FMLM10A_raw	FMLM11A_raw	FMLM12A_raw	FMLM13A_raw	FMLM14A_raw	FMLM16A_raw	FMLM17A_raw	FMLM19A_raw	FMLM20A_raw
1961	1.67	0.58	0.95	0.43	0.65	1.12	1.9	0.37	0.67	0.42	1.2	0.84	0.57	1.24	0.57	0.61	1.13	0.44
1962	1.54	0.69	1.05	0.51	0.74	1.05	1.59	0.5	0.7	0.42	1.37	0.76	0.68	1.24	0.55	0.99	1.11	0.45
1963	1.24	0.84	1.33	0.45	0.69	1.25	2.32	0.58	0.62	0.56	1.24	0.88	0.52	1.24	0.52	1.07	1.18	0.45
1964	1.04	0.65	1.18	0.35	0.72	0.87	2.05	0.53	0.46	0.44	1.06	0.82	0.55	0.95	0.45	0.92	1.13	0.39
1965	2.08	0.84	1.45	0.44	0.94	1.09	2.02	0.67	0.63	0.56	1.59	1.05	0.7	1.11	0.59	1.03	1.45	0.57
1966	1.9	0.93	1.22	0.42	0.95	1.11	1.84	0.58	0.49	0.55	1.45	1.16	0.64	1.16	0.55	1.09	1.33	0.55
1967	1.92	0.86	1.11	0.44	0.79	0.93	2.56	0.55	0.43	0.48	1.4	1.18	0.46	1.26	0.55	1.06	1.01	0.41
1968	1.58	0.7	0.95	0.32	0.66	0.78	1.71	0.48	0.27	0.29	1.13	0.76	0.37	0.98	0.58	0.87	0.89	0.41
1969	1.12	0.59	1.06	0.34	0.61	0.75	1.79	0.48	0.35	0.41	0.93	0.75	0.44	1.13	0.43	0.79	1.06	0.36
1970	1.37	0.69	0.98	0.43	0.62	0.8	1.83	0.42	0.4	0.39	1.07	0.9	0.49	1.1	0.59	0.89	1.07	0.46
1971	1.3	0.37	1.01	0.31	0.53	0.61	1.89	0.25	0.22	0.22	1	0.6	0.48	1.04	0.64	0.88	0.9	0.36
1972	0.95	0.17	0.85	0.15	0.31	0.59	1.66	0.13	0.19	0.19	0.81	0.52	0.4	0.88	0.36	0.8	0.72	0.3
1973	1.13	0.46	1.21	0.22	0.66	0.79	1.64	0.39	0.28	0.29	0.82	0.7	0.63	1.33	0.7	1.06	1.2	0.44
1974	0.51	0.07	1	0.08	0.42	0.4	1.16	0.25	0.18	0.32	0.62	0.46	0.47	0.93	0.42	0.73	0.92	0.25
1975	0.83	0.48	0.86	0.25	0.56	0.62	1.51	0.33	0.21	0.36	0.82	0.56	0.52	1.12	0.52	0.86	1.15	0.35
1976	0.62	0.3	1.1	0.22	0.44	0.64	1.51	0.37	0.17	0.32	1.03	0.51	0.54	1.3	0.34	0.79	1.12	0.34
1977	0.95	0.68	1.23	0.4	0.63	0.84	1.76	0.43	0.22	0.47	1.57	0.75	0.7	1.54	0.54	1.04	1.77	0.58
1978	0.51	0.31	1.06	0.24	0.44	0.47	1.44	0.39	0.13	0.27	1.26	0.46	0.41	1.2	0.5	0.56	1.23	0.39
1979	0.41	0.51	1.04	0.28	0.46	0.71	1.32	0.29	0.18	0.44	1.35	0.48	0.53	1.15	0.43	0.85	1.24	0.45
1980	0.55	0.34	0.85	0.19	0.46	0.58	1.1	0.43	0.13	0.33	1.26	0.48	0.46	1.02	0.49	0.72	1.2	0.33
1981	0.95	0.47	1.1	0.27	0.56	0.73	1.58	0.54	0.27	0.53	1.99	0.47	0.73	1.2	0.65	1.32	1.41	0.54
1982	0.59	0.26	0.9	0.08	0.32	0.54	1.23	0.27	0.17	0.29	1.24	0.27	0.42	0.96	0.46	0.92	0.97	0.3
1983	0.6	0.24	1.25	0.1	0.16	0.45	1.23	0.31	0.18	0.27	1.32	0.29	0.43	1.5	0.34	0.71	1.17	0.31
1984	0.93	0.49	1.2	0.29	0.61	0.79	1.65	0.42	0.23	0.33	1.69	0.45	0.67	1.67	0.65	0.95	1.22	0.39
1985	1.24	0.6	1.03	0.37	0.65	0.9	1.45	0.51	0.2	0.33	1.7	0.46	0.65	1.73	0.64	1.12	1	0.5
1986	0.78	0.52	0.91	0.26	0.57	0.98	1.47	0.5	0.2	0.32	1.26	0.35	0.64	1.52	0.57	1.12	0.77	0.49
1987	0.69	0.54	0.85	0.25	0.57	1.01	1.4	0.47	0.29	0.47	1.33	0.4	0.58	1.43	0.58	1.13	1.1	0.52
1988	0.4	0.25	0.7	0.15	0.45	0.75	1.52	0.45	0.26	0.35	0.94	0.39	0.42	1.2	0.46	0.67	0.93	0.34
1989	0.32	0.43	0.69	0.17	0.37	0.67	1.23	0.36	0.22	0.36	0.85	0.39	0.49	1.22	0.45	0.98	0.95	0.36
1990	0.56	0.43	0.8	0.2	0.6	0.83	1.23	0.59	0.25	0.65	1.29	0.4	0.55	1.58	0.52	1.27	1.22	0.4
1991	0.34	0.13	0.54	0.09	0.29	0.52	0.86	0.37	0.09	0.19	0.8	0.2	0.31	1.07	0.22	0.66	0.59	0.14
1992	0.52	0.4	0.73	0.23	0.43	0.87	0.88	0.67	0.25	0.44	1.01	0.32	0.45	1.55	0.43	1.21	0.83	0.44
