# Lloyd - Fox River Bank - PCGL - ITRDB AK034
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3889
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3889.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak034-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak034-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak034.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak034.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-23
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-23
#--------------------
# Title
#   Study_Name: Lloyd - Fox River Bank - PCGL - ITRDB AK034
#--------------------
# Investigators
#   Investigators: Lloyd, A.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fox River Bank
#   Location: Alaska
#   Northernmost_Latitude: 64.82
#   Southernmost_Latitude: 64.82
#   Easternmost_Longitude: -163.7
#   Westernmost_Longitude: -163.7
#   Elevation_m: 61
#--------------------
# Data_Collection
#   Collection_Name: AK034
#   First_Year: 1795
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## B2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B9B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B9B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B7_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B7; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B6RE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B6RE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B28RE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B28RE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B24ARE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B24ARE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	B2_raw	B4_raw	B5B_raw	B9B_raw	B10_raw	B14_raw	B15A_raw	B18_raw	B19_raw	B20_raw	B21_raw	B22A_raw	B23_raw	B25_raw	B26_raw	B29_raw	B7_raw	B8A_raw	B11_raw	B13_raw	B16A_raw	B17_raw	B27_raw	B30_raw	B31_raw	B6RE_raw	B12_raw	B28RE_raw	B24ARE_raw
1923	0.745	0.472	0.279	0.166	0.272	0.296	0.321	0.293	0.616	0.288	0.888	1.014	0.147	0.414	0.58	0.3	0.162	0.186	0.316	0.38	0.415	0.364	0.05	0.653	0.482	0.314	0.508	0.922	0.298
1924	0.482	0.411	0.322	0.119	0.138	0.245	0.255	0.217	0.593	0.234	0.633	0.7	0.097	0.525	0.498	0.266	0.132	0.17	0.098	0.245	0.264	0.254	0.06	0.53	0.327	0.3	0.202	0.746	0.39
1925	0.908	0.728	0.709	0.337	0.386	0.409	0.387	0.31	0.821	0.303	1.046	1.164	0.166	0.849	0.53	0.321	0.199	0.255	0.229	0.331	0.403	0.313	0.064	0.811	0.618	0.332	0.364	0.662	0.398
1926	0.712	0.752	0.644	0.381	0.535	0.492	0.484	0.374	0.571	0.304	0.731	0.935	0.159	1.02	0.487	0.273	0.181	0.304	0.277	0.424	0.367	0.381	0.106	0.884	0.572	0.38	0.922	0.724	0.338
1927	0.7	0.792	0.439	0.31	0.916	0.498	0.537	0.371	0.692	0.373	0.93	0.702	0.154	0.911	0.5	0.353	0.187	0.348	0.271	0.552	0.524	0.321	0.093	0.707	0.608	0.536	1.244	0.69	0.374
1928	0.625	0.601	0.527	0.373	0.772	0.522	0.49	0.329	0.571	0.281	0.558	0.557	0.137	0.737	0.502	0.255	0.211	0.325	0.373	0.412	0.441	0.302	0.094	0.562	0.524	0.542	1.462	0.766	0.322
1929	0.661	0.578	0.636	0.236	0.706	0.611	0.508	0.299	0.413	0.406	0.56	0.796	0.172	0.702	0.473	0.25	0.196	0.243	0.367	0.449	0.399	0.212	0.076	0.625	0.528	0.548	1.562	0.612	0.27
1930	0.443	0.598	0.383	0.306	0.725	0.414	0.25	0.247	0.37	0.274	0.495	0.553	0.117	0.35	0.398	0.234	0.15	0.241	0.286	0.306	0.338	0.151	0.078	0.496	0.42	0.358	1.232	0.578	0.138
1931	0.449	0.528	0.364	0.184	0.604	0.375	0.238	0.202	0.343	0.352	0.351	0.621	0.142	0.312	0.514	0.16	0.143	0.297	0.342	0.27	0.327	0.135	0.062	0.345	0.26	0.252	0.784	0.544	0.224
1932	0.698	0.629	0.762	0.254	0.963	0.343	0.299	0.229	0.446	0.412	0.424	0.796	0.16	0.382	0.542	0.237	0.148	0.291	0.548	0.306	0.413	0.194	0.073	0.608	0.45	0.356	1.092	0.568	0.35
1933	0.524	0.485	0.726	0.201	0.633	0.273	0.26	0.241	0.391	0.354	0.36	0.768	0.2	0.34	0.425	0.182	0.159	0.249	0.403	0.305	0.321	0.247	0.073	0.566	0.329	0.252	0.986	0.504	0.256
1934	0.561	0.528	0.627	0.267	0.571	0.352	0.247	0.232	0.351	0.448	0.401	0.776	0.186	0.388	0.536	0.201	0.163	0.273	0.506	0.409	0.322	0.303	0.078	0.512	0.337	0.3	1.01	0.62	0.302
1935	0.813	0.635	0.576	0.389	0.629	0.42	0.399	0.304	0.389	0.548	0.528	0.925	0.195	0.493	0.644	0.218	0.217	0.234	0.59	0.484	0.493	0.373	0.079	0.622	0.444	0.236	1.47	0.708	0.3
1936	0.519	0.585	0.604	0.445	0.7	0.428	0.267	0.238	0.317	0.435	0.375	0.921	0.145	0.336	0.634	0.178	0.157	0.248	0.54	0.389	0.413	0.339	0.073	0.604	0.294	0.182	1.974	0.686	0.264
1937	0.667	0.574	0.52	0.464	0.946	0.362	0.276	0.266	0.24	0.463	0.45	0.698	0.14	0.434	0.582	0.163	0.231	0.296	0.53	0.612	0.577	0.332	0.093	0.604	0.379	0.222	1.846	0.628	0.292
1938	0.467	0.523	0.734	0.289	0.944	0.343	0.177	0.213	0.192	0.349	0.25	0.584	0.145	0.226	0.41	0.143	0.247	0.336	0.517	0.459	0.397	0.278	0.06	0.486	0.289	0.16	1.694	0.394	0.194
1939	0.793	0.602	0.68	0.28	1.05	0.391	0.315	0.296	0.204	0.416	0.349	0.67	0.127	0.276	0.495	0.143	0.269	0.317	0.576	0.439	0.435	0.362	0.086	0.432	0.347	0.288	1.612	0.514	0.316
1940	0.545	0.383	0.579	0.233	0.786	0.398	0.194	0.204	0.114	0.311	0.253	0.449	0.108	0.216	0.365	0.104	0.252	0.236	0.403	0.316	0.302	0.322	0.046	0.388	0.294	0.2	1.096	0.41	0.168
1941	0.743	0.593	0.587	0.313	1.37	0.416	0.274	0.353	0.154	0.459	0.331	0.534	0.127	0.368	0.428	0.185	0.27	0.327	0.542	0.437	0.401	0.296	0.08	0.515	0.609	0.294	1.268	0.442	0.244
1942	0.561	0.606	0.827	0.328	1.405	0.432	0.281	0.32	0.178	0.454	0.481	0.614	0.163	0.382	0.401	0.186	0.287	0.362	0.755	0.503	0.42	0.333	0.071	0.481	0.472	0.334	1.602	0.646	0.254
1943	0.699	0.755	0.924	0.41	1.248	0.607	0.339	0.28	0.17	0.547	0.56	1.095	0.17	0.645	0.48	0.212	0.275	0.447	1.014	0.52	0.367	0.429	0.112	0.599	0.437	0.312	2.152	0.622	0.38
1944	0.578	0.515	0.803	0.318	1.032	0.459	0.324	0.226	0.174	0.433	0.444	0.875	0.177	0.462	0.457	0.231	0.229	0.354	1.02	0.387	0.328	0.408	0.101	0.45	0.362	0.306	1.15	0.534	0.402
1945	0.545	0.487	0.828	0.338	1.064	0.472	0.277	0.194	0.174	0.379	0.382	0.681	0.15	0.472	0.374	0.208	0.229	0.376	0.836	0.431	0.336	0.308	0.095	0.408	0.309	0.3	1.108	0.548	0.286
1946	0.573	0.54	0.806	0.387	0.616	0.495	0.277	0.188	0.151	0.455	0.442	0.618	0.151	0.476	0.434	0.224	0.258	0.329	0.828	0.329	0.315	0.335	0.098	0.399	0.308	0.35	0.752	0.488	0.266
1947	0.54	0.459	0.905	0.284	0.537	0.355	0.239	0.162	0.16	0.424	0.42	0.533	0.126	0.346	0.424	0.227	0.186	0.413	0.651	0.445	0.281	0.294	0.074	0.36	0.283	0.412	0.672	0.356	0.258
1948	0.62	0.506	1.162	0.695	0.745	0.415	0.279	0.217	0.242	0.444	0.504	0.511	0.138	0.481	0.386	0.302	0.194	0.368	0.693	0.583	0.294	0.395	0.09	0.496	0.439	0.384	1.098	0.602	0.418
1949	0.546	0.401	0.856	0.527	0.629	0.37	0.189	0.169	0.213	0.367	0.569	0.432	0.128	0.389	0.402	0.219	0.22	0.337	0.599	0.381	0.321	0.352	0.077	0.466	0.374	0.36	1.092	0.65	0.296
1950	0.654	0.397	1.065	0.35	0.542	0.27	0.244	0.183	0.225	0.347	0.459	0.45	0.142	0.377	0.398	0.291	0.184	0.243	0.484	0.279	0.233	0.272	0.089	0.476	0.265	0.28	1.254	0.59	0.352
1951	0.808	0.57	0.981	0.485	1.056	0.45	0.277	0.191	0.295	0.431	0.672	0.418	0.153	0.527	0.576	0.396	0.214	0.283	0.601	0.49	0.311	0.349	0.11	0.499	0.568	0.41	1.482	0.602	0.428
1952	0.84	0.744	1.204	0.573	1.138	0.666	0.436	0.248	0.421	0.524	0.856	0.59	0.208	0.824	0.821	0.541	0.323	0.39	0.644	0.564	0.404	0.427	0.101	0.535	0.833	0.554	1.958	0.972	0.472
1953	1.104	0.582	1.343	0.45	1.091	0.521	0.378	0.308	0.363	0.551	0.702	0.628	0.185	0.5	0.647	0.497	0.291	0.275	0.573	0.602	0.361	0.573	0.099	0.65	0.63	0.53	2.932	0.964	0.49
1954	1.009	0.545	0.903	0.475	0.934	0.441	0.348	0.297	0.385	0.442	0.587	0.52	0.206	0.589	0.532	0.352	0.244	0.34	0.476	0.716	0.336	0.457	0.135	0.564	0.658	0.462	3.008	0.756	0.574
1955	1.289	0.517	1.022	0.426	0.817	0.488	0.37	0.28	0.376	0.435	0.689	0.435	0.155	0.504	0.44	0.35	0.203	0.396	0.435	0.611	0.336	0.386	0.096	0.555	0.567	0.486	3.144	0.816	0.456
1956	1.238	0.568	1.101	0.296	0.932	0.524	0.42	0.189	0.328	0.406	0.689	0.401	0.176	0.383	0.475	0.33	0.209	0.327	0.482	0.584	0.358	0.304	0.089	0.434	0.536	0.516	2.988	0.746	0.394
1957	1.09	0.42	0.943	0.45	0.911	0.505	0.415	0.177	0.343	0.453	0.567	0.316	0.213	0.373	0.476	0.341	0.205	0.335	0.454	0.59	0.283	0.295	0.09	0.445	0.671	0.5	2.536	0.726	0.46
1958	1.211	0.528	0.944	0.437	1.218	0.63	0.448	0.236	0.411	0.548	0.772	0.264	0.184	0.449	0.616	0.42	0.308	0.32	0.579	0.622	0.366	0.43	0.123	0.635	0.861	0.598	3.338	1.05	0.454
1959	1.049	0.551	1.055	0.47	0.994	0.583	0.403	0.212	0.383	0.446	0.682	0.281	0.175	0.384	0.648	0.404	0.271	0.292	0.713	0.661	0.312	0.391	0.111	0.633	0.555	0.548	3.762	1.036	0.472
1960	1.057	0.54	1.134	0.445	1.097	0.595	0.411	0.173	0.393	0.488	0.52	0.429	0.207	0.419	0.668	0.356	0.269	0.4	0.707	0.788	0.407	0.46	0.123	0.647	0.564	0.76	5.216	1.242	0.652
1961	0.715	0.361	0.648	0.44	0.956	0.406	0.344	0.143	0.241	0.355	0.376	0.33	0.163	0.278	0.448	0.31	0.239	0.333	0.624	0.618	0.281	0.321	0.095	0.407	0.458	0.672	3.622	0.878	0.34
1962	0.978	0.46	0.803	0.391	1.346	0.469	0.548	0.188	0.264	0.562	0.535	0.44	0.171	0.386	0.549	0.234	0.295	0.43	0.701	0.732	0.417	0.383	0.081	0.451	0.537	0.666	3.966	0.912	0.32
1963	0.647	0.39	0.711	0.48	1.123	0.396	0.358	0.133	0.241	0.366	0.415	0.403	0.197	0.342	0.405	0.23	0.281	0.331	0.851	0.557	0.294	0.29	0.081	0.431	0.446	0.564	3.076	0.91	0.294
1964	0.615	0.335	0.685	0.303	1.099	0.401	0.346	0.139	0.272	0.445	0.42	0.313	0.212	0.407	0.499	0.255	0.274	0.378	0.689	0.612	0.385	0.359	0.14	0.447	0.662	0.586	2.512	0.924	0.288
1965	0.477	0.3	0.309	0.315	0.751	0.326	0.214	0.117	0.242	0.349	0.319	0.359	0.172	0.273	0.323	0.221	0.202	0.269	0.704	0.481	0.254	0.313	0.085	0.488	0.69	0.522	1.55	0.822	0.266
1966	0.628	0.412	0.411	0.309	0.923	0.404	0.271	0.146	0.224	0.389	0.288	0.482	0.19	0.348	0.393	0.248	0.258	0.283	0.771	0.497	0.342	0.302	0.067	0.411	0.766	0.596	1.588	1.106	0.334
1967	0.407	0.314	0.332	0.29	0.851	0.296	0.181	0.088	0.222	0.284	0.259	0.345	0.186	0.24	0.357	0.172	0.235	0.3	0.583	0.345	0.236	0.2	0.098	0.279	0.565	0.616	1.74	0.75	0.188
1968	0.471	0.334	0.287	0.245	0.705	0.27	0.262	0.135	0.23	0.274	0.212	0.345	0.178	0.206	0.454	0.217	0.277	0.306	0.628	0.387	0.307	0.273	0.059	0.305	0.56	0.422	1.866	0.752	0.208
1969	0.594	0.265	0.378	0.287	0.739	0.262	0.183	0.091	0.177	0.331	0.19	0.242	0.144	0.188	0.385	0.205	0.175	0.232	0.499	0.417	0.277	0.214	0.082	0.357	0.422	0.386	1.308	0.66	0.168
1970	0.616	0.275	0.498	0.367	0.886	0.349	0.198	0.134	0.252	0.388	0.283	0.244	0.222	0.225	0.536	0.199	0.313	0.248	0.555	0.536	0.274	0.275	0.081	0.438	0.433	0.598	1.804	0.694	0.218
1971	0.776	0.345	0.492	0.346	0.842	0.363	0.314	0.19	0.256	0.367	0.372	0.388	0.201	0.289	0.559	0.266	0.268	0.303	0.554	0.42	0.339	0.283	0.112	0.555	0.486	0.664	1.534	0.738	0.252
1972	0.724	0.41	0.419	0.251	0.917	0.421	0.324	0.178	0.209	0.386	0.345	0.312	0.168	0.258	0.501	0.261	0.288	0.27	0.617	0.405	0.28	0.291	0.076	0.547	0.458	0.596	1.634	0.862	0.17
1973	0.451	0.301	0.394	0.364	1.028	0.344	0.22	0.142	0.173	0.249	0.222	0.192	0.2	0.182	0.335	0.177	0.289	0.347	0.504	0.385	0.263	0.202	0.083	0.346	0.429	0.592	1.796	0.518	0.188
1974	0.52	0.318	0.644	0.27	1.183	0.444	0.235	0.2	0.183	0.258	0.195	0.271	0.209	0.31	0.445	0.257	0.347	0.424	0.601	0.422	0.328	0.2	0.061	0.488	0.57	0.506	2.168	0.642	0.294
1975	0.504	0.265	0.417	0.237	0.695	0.291	0.131	0.158	0.186	0.259	0.262	0.203	0.164	0.218	0.31	0.188	0.17	0.394	0.502	0.331	0.241	0.181	0.064	0.271	0.463	0.538	0.772	0.746	0.248
1976	0.507	0.271	0.331	0.229	0.652	0.299	0.206	0.153	0.225	0.294	0.197	0.236	0.175	0.276	0.387	0.241	0.229	0.432	0.53	0.327	0.251	0.272	0.091	0.296	0.508	0.566	1.062	0.752	0.292
1977	0.445	0.233	0.46	0.353	0.792	0.314	0.215	0.165	0.234	0.335	0.254	0.377	0.219	0.31	0.495	0.214	0.228	0.344	0.554	0.393	0.316	0.231	0.135	0.367	0.481	0.58	1.122	0.608	0.226
1978	0.271	0.178	0.195	0.198	0.465	0.18	0.073	0.111	0.124	0.213	0.161	0.153	0.102	0.128	0.294	0.151	0.142	0.326	0.352	0.253	0.255	0.119	0.072	0.209	0.317	0.486	0.59	0.518	0.132
1979	0.302	0.149	0.29	0.249	0.38	0.18	0.129	0.103	0.187	0.228	0.232	0.187	0.142	0.143	0.352	0.162	0.202	0.247	0.301	0.186	0.239	0.137	0.082	0.235	0.425	0.502	0.62	0.538	0.212
1980	0.284	0.152	0.385	0.204	0.508	0.198	0.122	0.069	0.257	0.133	0.192	0.262	0.11	0.131	0.259	0.205	0.185	0.347	0.484	0.177	0.207	0.094	0.06	0.166	0.393	0.372	0.566	0.52	0.12
1981	0.454	0.231	0.43	0.317	0.573	0.233	0.126	0.064	0.201	0.109	0.173	0.179	0.193	0.174	0.238	0.246	0.205	0.368	0.553	0.206	0.242	0.171	0.086	0.214	0.511	0.368	0.95	0.552	0.154
1982	0.434	0.233	0.455	0.234	0.453	0.28	0.246	0.076	0.261	0.21	0.146	0.219	0.189	0.272	0.301	0.266	0.234	0.492	0.649	0.212	0.307	0.259	0.125	0.246	0.569	0.492	1.372	0.768	0.252
1983	0.375	0.26	0.457	0.287	0.402	0.187	0.153	0.075	0.202	0.126	0.16	0.14	0.141	0.174	0.193	0.197	0.2	0.263	0.715	0.24	0.203	0.166	0.083	0.152	0.343	0.386	1.552	0.458	0.14
1984	0.409	0.293	0.597	0.274	0.636	0.284	0.225	0.128	0.278	0.177	0.157	0.12	0.221	0.311	0.249	0.235	0.254	0.316	0.68	0.222	0.252	0.224	0.105	0.196	0.574	0.512	2.006	0.492	0.174
1985	0.422	0.323	0.588	0.334	0.508	0.255	0.177	0.079	0.253	0.149	0.134	0.172	0.186	0.281	0.202	0.231	0.245	0.342	0.781	0.244	0.236	0.193	0.106	0.163	0.519	0.396	2.98	0.506	0.106
1986	0.485	0.333	0.491	0.289	0.611	0.231	0.165	0.087	0.166	0.13	0.156	0.22	0.155	0.218	0.192	0.214	0.26	0.371	0.759	0.188	0.191	0.198	0.077	0.179	0.377	0.54	2.63	0.422	0.164
1987	0.471	0.332	0.517	0.338	0.751	0.279	0.169	0.077	0.217	0.137	0.16	0.212	0.157	0.207	0.233	0.166	0.354	0.295	0.838	0.217	0.21	0.132	0.103	0.198	0.344	0.456	3.144	0.384	0.14
1988	0.548	0.313	0.421	0.275	0.745	0.241	0.149	0.083	0.205	0.171	0.122	0.187	0.22	0.183	0.179	0.185	0.268	0.366	0.588	0.244	0.273	0.11	0.101	0.256	0.406	0.396	2.268	0.352	0.136
1989	0.435	0.28	0.414	0.312	0.487	0.199	0.135	0.085	0.218	0.176	0.151	0.24	0.2	0.125	0.211	0.176	0.265	0.221	0.516	0.254	0.275	0.138	0.109	0.157	0.427	0.37	1.452	0.364	0.124
1990	0.462	0.307	0.225	0.285	0.416	0.209	0.17	0.056	0.212	0.185	0.174	0.238	0.216	0.142	0.165	0.214	0.306	0.309	0.676	0.197	0.323	0.11	0.061	0.131	0.415	0.282	1.384	0.33	0.14
1991	0.487	0.318	0.365	0.28	0.417	0.201	0.172	0.078	0.209	0.167	0.201	0.233	0.217	0.166	0.195	0.205	0.239	0.19	0.7	0.243	0.311	0.134	0.07	0.165	0.397	0.422	1.028	0.332	0.116
1992	0.57	0.301	0.397	0.373	0.443	0.261	0.174	0.105	0.194	0.247	0.202	0.199	0.223	0.199	0.234	0.273	0.278	0.323	0.954	0.367	0.43	0.165	0.086	0.208	0.437	0.398	1.272	0.448	0.13
1993	0.52	0.286	0.368	0.309	0.46	0.323	0.195	0.115	0.25	0.163	0.175	0.167	0.227	0.311	0.295	0.238	0.243	0.333	0.714	0.365	0.349	0.204	0.092	0.261	0.676	0.308	1.514	0.508	0.126
1994	0.358	0.267	0.333	0.25	0.287	0.201	0.213	0.084	0.187	0.116	0.141	0.216	0.179	0.149	0.197	0.207	0.282	0.27	0.499	0.293	0.33	0.089	0.089	0.18	0.611	0.282	1.138	0.52	0.092
1995	0.316	0.262	0.371	0.259	0.417	0.164	0.142	0.085	0.203	0.113	0.132	0.199	0.2	0.104	0.181	0.212	0.251	0.35	0.567	0.312	0.296	0.034	0.066	0.145	0.375	0.244	1.168	0.354	0.114
1996	0.593	0.332	0.486	0.28	0.606	0.21	0.205	0.119	0.253	0.179	0.233	0.279	0.253	0.18	0.308	0.287	0.311	0.462	0.698	0.343	0.419	0.098	0.048	0.257	0.569	0.21	2.222	0.596	0.176
1997	0.567	0.544	0.485	0.373	0.642	0.286	0.224	0.121	0.277	0.155	0.203	0.261	0.253	0.235	0.335	0.255	0.378	0.554	1.012	0.424	0.377	0.157	0.072	0.298	0.549	0.26	3.088	0.506	0.112
