# Graybill - Jefferson County Colorado - PIPO - ITRDB CO539
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3371
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3371.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co539-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co539-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co539.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co539.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Jefferson County Colorado - PIPO - ITRDB CO539
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jefferson County Colorado
#   Location: Colorado
#   Northernmost_Latitude: 39.68
#   Southernmost_Latitude: 39.68
#   Easternmost_Longitude: -105.2
#   Westernmost_Longitude: -105.2
#   Elevation_m: 1965
#--------------------
# Data_Collection
#   Collection_Name: CO539
#   First_Year: 1550
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JCO011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JCO122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JCO122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JCO011_raw	JCO012_raw	JCO021_raw	JCO022_raw	JCO031_raw	JCO032_raw	JCO033_raw	JCO041_raw	JCO042_raw	JCO051_raw	JCO052_raw	JCO061_raw	JCO062_raw	JCO071_raw	JCO072_raw	JCO081_raw	JCO082_raw	JCO091_raw	JCO092_raw	JCO101_raw	JCO102_raw	JCO111_raw	JCO112_raw	JCO121_raw	JCO122_raw
1708	0.35	0.48	1.09	0.9	0.87	0.54	NA	NA	NA	NA	NA	0.55	0.52	NA	NA	0.44	0.46	0.44	0.62	0.31	0.73	NA	NA	0.73	0.84
1709	0.36	0.32	1.06	0.98	0.75	0.37	NA	NA	NA	NA	NA	0.47	0.37	NA	NA	0.28	0.35	0.32	0.33	0.11	0.39	NA	NA	0.61	0.52
1710	0.57	0.36	1.63	1.69	1.11	0.81	NA	NA	NA	NA	NA	0.98	0.94	NA	NA	0.62	0.65	0.47	0.74	0.53	1.05	NA	NA	1.19	1.19
1711	0.41	0.27	1.01	0.92	0.65	0.22	NA	NA	NA	NA	NA	0.36	0.57	NA	NA	0.13	0.22	0.44	0.51	0.12	0.34	NA	NA	0.32	0.24
1712	0.42	0.48	1.53	1.84	1.45	0.96	NA	NA	NA	NA	NA	0.66	0.74	NA	NA	0.42	0.51	0.59	0.71	0.28	0.47	NA	NA	0.78	0.78
1713	0.56	0.49	1.72	1.53	1.35	0.64	NA	NA	NA	NA	NA	0.52	0.9	NA	NA	0.45	0.5	0.65	0.81	0.35	0.65	NA	NA	0.73	0.79
1714	0.38	0.53	2.01	1.73	1.71	0.99	NA	NA	NA	NA	NA	1.08	1.55	NA	NA	0.57	0.84	0.62	0.93	0.54	1.33	NA	NA	1.28	1.02
1715	0.28	0.37	0.9	1.2	1.11	0.7	NA	NA	NA	NA	NA	1.02	1.48	NA	NA	0.39	0.51	0.57	0.44	0.41	0.58	NA	NA	0.61	0.51
1716	0.47	0.48	1.57	1.86	1.41	0.64	NA	NA	NA	NA	NA	1.02	1.23	NA	NA	0.43	0.58	0.68	0.74	0.52	0.49	NA	NA	0.94	0.82
1717	0.38	0.34	1.67	1.72	1.55	0.83	NA	NA	NA	NA	NA	0.64	0.94	NA	NA	0.37	0.5	0.6	0.62	0.32	0.68	NA	NA	0.75	0.75
1718	0.42	0.54	1.9	1.51	1.08	0.57	NA	NA	NA	NA	NA	0.66	1	NA	NA	0.37	0.37	0.75	1.04	0.38	0.71	NA	NA	0.57	0.77
1719	0.3	0.41	1.28	0.95	0.84	0.46	NA	NA	NA	NA	NA	0.48	0.82	NA	NA	0.29	0.27	0.57	0.58	0.14	0.58	NA	NA	0.56	0.63
1720	0.57	0.5	2.04	1.57	1.82	0.85	NA	NA	NA	NA	NA	0.88	1.05	NA	NA	0.41	0.49	0.65	0.87	0.37	0.66	NA	NA	0.94	0.99
1721	0.35	0.48	1.97	1.91	1.76	0.71	NA	NA	NA	NA	NA	0.74	0.57	NA	NA	0.47	0.57	0.64	0.73	0.45	0.63	NA	NA	0.53	0.48
1722	0.27	0.38	0.98	0.99	0.7	0.4	NA	NA	NA	NA	NA	0.34	0.28	NA	NA	0.41	0.32	0.67	0.63	0.33	0.52	NA	NA	0.66	0.63
1723	0.43	0.48	1.01	0.99	0.94	0.66	NA	NA	NA	NA	NA	0.72	0.59	NA	NA	0.41	0.41	0.89	0.88	0.47	0.74	NA	NA	0.76	0.67
1724	0.46	0.35	1.01	1.01	1.19	0.6	NA	NA	NA	NA	NA	0.88	1.42	NA	NA	0.45	0.31	0.78	0.73	0.39	0.6	NA	NA	0.8	0.84
1725	0.57	0.56	1.24	1.04	1.12	0.61	NA	NA	NA	NA	NA	1.2	1.23	NA	NA	0.41	0.42	1.15	0.87	0.54	0.97	NA	NA	0.66	0.7
1726	0.53	0.59	1.44	1.52	1.19	0.68	NA	NA	NA	NA	NA	1.29	0.72	NA	NA	0.59	0.48	0.9	0.97	0.9	1.33	NA	NA	0.71	0.83
1727	0.51	0.5	1.17	0.96	1.33	0.78	NA	NA	NA	NA	NA	0.88	0.6	NA	NA	0.27	0.32	0.69	0.85	0.61	0.71	NA	NA	0.73	0.89
1728	0.43	0.58	1.24	1.08	1.13	0.65	NA	NA	NA	NA	NA	0.91	0.35	NA	NA	0.34	0.28	0.69	0.79	0.55	0.69	NA	NA	0.8	0.8
1729	0.4	0.56	0.91	0.81	0.88	0.66	NA	NA	NA	NA	NA	0.56	0	NA	NA	0.05	0.22	0.51	0.81	0.32	0.57	NA	NA	0.59	0.54
1730	0.26	0.4	0.8	0.55	0.7	0.38	NA	NA	NA	NA	NA	0.57	0.21	NA	NA	0.17	0.21	0.45	0.64	0.08	0.26	NA	NA	0.48	0.38
1731	0.45	0.5	0.81	0.84	0.86	0.48	NA	NA	NA	NA	NA	0.59	0.35	NA	NA	0.27	0.29	0.47	0.64	0.41	0.33	1.35	NA	0.5	0.44
1732	0.46	0.56	0.58	0.56	0.39	0.38	NA	NA	NA	NA	NA	0.6	0.31	NA	NA	0.14	0.11	0.39	0.41	0.27	0.22	0.87	NA	0.51	0.36
1733	0.39	0.59	0.8	0.68	0.98	0.49	NA	NA	NA	NA	NA	0.62	0.48	NA	NA	0.2	0.3	0.59	0.61	0.41	0.47	0.84	NA	0.71	0.76
1734	0.52	0.84	0.69	0.65	0.83	0.57	NA	NA	NA	NA	NA	0.77	0.56	NA	NA	0.26	0.3	0.58	0.71	0.43	0.47	0.67	NA	0.7	0.58
1735	0.29	0.51	0.41	0.26	0.35	0.16	NA	NA	NA	NA	NA	0.51	0.3	NA	NA	0.11	0.08	0.28	0.37	0	0.2	0.42	NA	0.13	0.11
1736	0.42	0.46	0.45	0.33	0.49	0.41	NA	NA	NA	NA	NA	0.69	0.41	NA	NA	0.15	0.09	0.31	0.28	0.23	0.29	0.5	0.54	0.38	0.28
1737	0.44	0.7	0.39	0.32	0.51	0.41	NA	NA	NA	NA	NA	0.72	0.54	NA	NA	0.19	0.16	0.48	0.49	0.27	0.27	0.46	0.61	0.3	0.32
1738	0.43	0.61	0.39	0.29	0.31	0.31	NA	NA	NA	NA	NA	0.74	0.63	NA	NA	0.09	0.1	0.31	0.35	0.32	0.34	0.41	0.42	0.36	0.28
1739	0.29	0.41	0.38	0.36	0.4	0.28	NA	NA	NA	NA	NA	0.39	0.15	NA	NA	0.02	0.02	0.26	0.27	0.16	0.2	0.44	0.53	0.06	0
1740	0.39	0.55	0.28	0.2	0.25	0.22	NA	NA	NA	NA	NA	0.47	0.33	NA	NA	0.16	0.12	0.35	0.29	0.31	0.28	0.52	0.6	0.28	0.2
1741	0.27	0.4	0.27	0.18	0.17	0.17	NA	NA	NA	NA	NA	0.32	0.23	NA	NA	0.11	0.06	0.32	0.31	0.06	0.07	0.42	0.42	0.15	0.1
1742	0.43	0.55	0.4	0.22	0.25	0.29	NA	NA	NA	NA	NA	0.63	0.47	NA	NA	0.15	0.11	0.25	0.23	0.14	0.19	0.33	0.53	0.28	0.18
1743	0.49	0.56	0.37	0.25	0.45	0.21	NA	NA	NA	NA	NA	0.78	0.75	NA	NA	0.16	0.15	0.3	0.23	0.34	0.19	0.18	0.37	0.3	0.22
1744	0.44	0.63	0.32	0.2	0.42	0.33	NA	NA	NA	NA	NA	0.73	0.74	NA	NA	0.15	0.16	0.39	0.32	0.3	0.21	0.31	0.39	0.31	0.23
1745	0.58	0.92	0.53	0.46	0.72	0.45	NA	NA	NA	NA	NA	0.65	0.6	NA	NA	0.19	0.27	0.43	0.38	0.4	0.3	0.46	0.9	0.4	0.4
1746	0.78	0.89	0.7	0.77	1.08	0.75	NA	NA	NA	NA	NA	0.62	0.73	NA	NA	0.36	0.29	0.7	0.63	0.58	0.52	0.73	1.18	0.37	0.4
1747	0.6	0.76	0.97	0.71	0.81	0.61	NA	NA	NA	NA	NA	0.75	0.69	NA	NA	0.24	0.18	0.58	0.64	0.56	0.7	0.8	0.86	0.31	0.33
1748	0.33	0.32	0.52	0.42	0.52	0.29	NA	NA	NA	NA	NA	0.51	0.36	NA	NA	0.09	0.06	0.29	0.34	0.29	0.37	0.42	0.58	0.04	0
1749	0.64	0.62	1.15	1.03	1.08	0.67	NA	NA	NA	NA	NA	0.78	0.61	NA	NA	0.37	0.27	0.44	0.44	0.42	0.48	0.88	1.61	0.49	0.43
1750	0.54	0.8	1.4	0.9	0.77	0.79	NA	NA	NA	NA	NA	0.94	0.9	NA	NA	0.28	0.21	0.48	0.42	0.46	0.76	0.83	1.21	0.44	0.47
1751	0.62	0.83	1.55	1.13	0.57	0.56	NA	NA	NA	NA	NA	0.8	0.7	NA	NA	0.36	0.28	0.45	0.45	0.48	0.57	0.83	1.24	0.48	0.47
1752	0.71	0.8	1.13	0.82	0.6	0.62	NA	NA	NA	NA	NA	0.96	0.7	NA	NA	0.38	0.23	0.46	0.54	0.58	0.67	0.95	1.14	0.47	0.63
1753	0.8	0.95	1.65	1.28	1.12	0.7	NA	NA	NA	NA	NA	1.35	1.45	NA	NA	0.42	0.32	0.55	0.65	0.56	0.71	1.24	1.57	0.67	0.73
1754	0.65	1	0.93	0.96	0.94	0.41	NA	NA	NA	NA	NA	1.31	1.41	NA	NA	0.25	0.32	0.39	0.59	0.29	0.41	0.68	1.06	0.9	0.86
1755	0.73	1.05	0.47	0.42	0.65	0.55	NA	NA	NA	NA	NA	1.29	1.07	NA	NA	0.24	0.2	0.38	0.55	0.19	0.19	0.56	0.55	0.61	0.76
1756	0.62	0.79	1.04	1.1	0.63	0.36	NA	NA	NA	NA	NA	0.97	0.66	NA	NA	0.18	0.18	0.45	0.39	0.28	0.3	0.54	0.59	0.45	0.42
1757	0.62	0.67	0.46	0.5	0.42	0.42	NA	NA	NA	NA	NA	0.61	0.61	NA	NA	0.15	0.11	0.56	0.6	0.41	0.29	0.41	0.42	0.27	0.28
1758	0.78	1.05	0.57	0.51	0.62	0.44	NA	NA	NA	NA	NA	0.92	0.59	NA	NA	0.2	0.26	0.61	0.71	0.45	0.33	0.12	0.08	0.37	0.38
1759	0.48	0.88	0.52	0.53	0.45	0.4	NA	NA	NA	NA	NA	0.64	0.58	NA	NA	0.21	0.27	0.52	0.54	0.27	0.41	0.22	0.27	0.25	0.21
1760	0.53	0.68	0.64	0.79	0.57	0.36	NA	NA	NA	NA	NA	0.71	0.67	NA	NA	0.3	0.29	0.51	0.58	0.33	0.35	0.35	0.44	0.45	0.38
1761	1	0.79	0.87	0.91	1.09	0.67	NA	NA	NA	NA	NA	0.92	0.97	NA	NA	0.46	0.31	0.83	0.95	0.62	0.63	0.72	0.99	0.66	0.72
1762	0.73	0.83	0.55	0.49	0.85	0.61	NA	NA	NA	NA	NA	0.68	0.59	NA	NA	0.25	0.25	0.53	0.79	0.38	0.39	0.58	0.62	0.43	0.47
1763	0.66	0.76	0.8	0.69	0.77	0.44	NA	NA	NA	NA	NA	0.88	0.86	NA	NA	0.18	0.25	0.64	0.77	0.41	0.77	0.86	1.23	0.57	0.59
1764	0.53	0.83	0.76	0.6	0.78	0.47	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	0.14	0.2	0.46	0.63	0.18	0.36	0.53	0.79	0.61	0.47
1765	0.41	0.41	0.38	0.38	0.77	0.36	NA	NA	NA	NA	NA	0.55	0.49	NA	NA	0.14	0	0.32	0.36	0.12	0.27	0.44	0.49	0.26	0.22
1766	0.53	0.64	0.73	0.66	0.64	0.61	NA	NA	NA	NA	NA	0.7	0.76	NA	NA	0.17	0.24	0.55	0.63	0.34	0.51	0.61	0.73	0.54	0.48
1767	0.3	0.36	0.15	0.16	0.17	0.08	NA	NA	NA	NA	NA	0.38	0.4	NA	NA	0.03	0	0.34	0.44	0.12	0.22	0.13	0.19	0.11	0
1768	0.68	0.61	0.42	0.56	0.52	0.44	NA	NA	NA	NA	NA	0.46	0.62	NA	NA	0.23	0.24	0.61	0.71	0.26	0.31	0.28	0.4	0.39	0.37
1769	0.54	0.71	0.52	0.52	0.58	0.45	NA	NA	NA	NA	NA	0.48	0.72	NA	NA	0.26	0.21	0.72	0.94	0.33	0.59	0.16	0.24	0.23	0.19
1770	0.28	0.26	0.44	0.29	0.26	0.27	NA	NA	NA	NA	NA	0.26	0.23	NA	NA	0.18	0.1	0.44	0.46	0.14	0.48	0	0.15	0	0
1771	0.5	0.42	0.51	0.55	0.46	0.42	NA	NA	NA	NA	NA	0.39	0.89	NA	NA	0.34	0.24	0.63	0.63	0.4	0.92	0.22	0.28	0.44	0.34
1772	0.37	0.39	0.65	0.67	0.72	0.45	NA	NA	NA	NA	NA	0.51	0.71	NA	NA	0.23	0.17	0.6	0.62	0.34	1.09	0.38	0.59	0.43	0.44
1773	0.52	0.6	0.51	0.6	0.72	0.47	NA	NA	NA	NA	NA	0.7	1.1	NA	NA	0.27	0.28	0.69	0.72	0.46	0.98	0.59	0.65	0.48	0.46
1774	0.5	0.46	0.55	0.55	0.85	0.5	NA	NA	NA	NA	NA	0.93	0.98	NA	NA	0.29	0.24	0.64	0.71	0.39	1.2	0.37	0.51	0.58	0.55
1775	0.46	0.39	0.42	0.31	0.43	0.28	NA	NA	NA	NA	NA	0.71	0.58	NA	NA	0.16	0.19	0.41	0.43	0.13	0.48	0.27	0.37	0.41	0.53
1776	0.68	0.56	0.54	0.54	0.57	0.48	NA	NA	NA	NA	NA	0.77	0.99	NA	NA	0.31	0.31	0.46	0.47	0.2	0.81	0.44	0.41	0.63	0.56
1777	0.64	0.58	0.25	0.18	0.72	0.49	NA	NA	NA	NA	NA	0.67	0.79	NA	NA	0.24	0.24	0.42	0.36	0.21	0.7	0.3	0.33	0.47	0.43
1778	0.36	0.39	0.33	0.25	0.73	0.37	NA	NA	NA	NA	NA	0.44	0.41	NA	NA	0.31	0.29	0.39	0.31	0.12	0.49	0.31	0.42	0.32	0.28
1779	0.66	0.63	0.55	0.47	0.74	0.5	NA	NA	NA	NA	NA	0.62	0.6	NA	NA	0.4	0.42	0.55	0.5	0.22	0.59	0.37	0.56	0.51	0.54
1780	0.37	0.4	0.45	0.41	0.91	0.52	NA	NA	NA	NA	NA	0.59	0.4	NA	NA	0.31	0.43	0.43	0.43	0.18	0.65	0.36	0.4	0.43	0.46
1781	0.53	0.6	0.52	0.49	0.95	0.57	NA	NA	NA	NA	NA	0.61	0.7	NA	NA	0.63	0.55	0.51	0.51	0.29	0.86	0.55	0.81	0.45	0.45
1782	0.63	0.7	0.58	0.61	0.78	0.58	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	0.59	0.44	0.63	0.64	0.32	0.75	0.92	0.99	0.44	0.54
1783	0.57	0.65	0.8	0.83	1.28	0.65	NA	NA	NA	NA	NA	0.75	0.72	NA	NA	0.74	0.56	0.7	0.68	0.38	0.81	0.78	0.86	0.6	0.53
1784	0.72	0.51	0.74	0.74	1.02	0.7	NA	NA	NA	NA	NA	0.69	0.76	NA	NA	0.79	0.53	0.73	0.67	0.36	0.65	0.92	0.7	0.59	0.57
1785	0.63	0.43	0.92	0.73	0.76	0.71	NA	NA	NA	NA	NA	0.81	0.74	NA	1.82	0.76	0.6	0.69	0.8	0.47	0.57	0.58	0.79	0.78	0.72
1786	0.72	0.47	0.62	0.44	0.76	0.59	NA	NA	NA	NA	NA	0.57	0.62	NA	1.68	0.73	0.51	0.61	0.66	0.39	0.6	0.54	0.61	0.72	0.62
1787	0.65	0.75	1.05	0.78	0.98	0.68	NA	NA	NA	NA	NA	0.8	0.88	NA	2.01	0.8	0.7	0.56	0.79	0.38	0.62	0.67	0.71	0.69	0.8
1788	0.5	0.52	0.55	0.6	0.86	0.62	NA	NA	NA	NA	NA	0.65	0.52	NA	1.46	0.55	0.49	0.63	0.67	0.37	0.58	0.66	0.8	0.62	0.65
1789	0.27	0.34	0.37	0.24	0.2	0.07	NA	NA	NA	NA	NA	0.29	0.21	NA	1.97	0.2	0.07	0.3	0.29	0	0.08	0.21	0.25	0.2	0.25
1790	0.45	0.62	0.66	0.56	0.54	0.44	NA	NA	NA	NA	NA	0.63	0.53	NA	2.46	0.49	0.37	0.65	0.54	0.22	0.48	0.44	0.57	0.61	0.52
1791	0.36	0.36	0.54	0.35	0.34	0.44	NA	NA	NA	NA	NA	0.46	0.2	NA	2.27	0.4	0.27	0.49	0.48	0.08	0.24	0.16	0.28	0.23	0.23
1792	0.39	0.47	0.55	0.51	0.78	0.47	NA	NA	NA	NA	NA	0.58	0.4	NA	2.94	0.51	0.42	0.71	0.62	0.29	0.63	0.47	0.56	0.5	0.49
1793	0.64	0.94	0.91	0.78	0.94	0.81	NA	2.19	NA	NA	NA	0.77	0.72	NA	2.56	0.82	0.75	0.89	0.85	0.53	1.17	1.23	1.36	0.7	0.61
1794	0.63	0.59	0.98	0.72	0.93	0.65	NA	2.13	NA	NA	NA	0.82	0.57	NA	2.35	0.71	0.68	0.78	1.1	0.42	1.07	1.23	1.13	0.67	0.71
1795	0.54	0.64	0.85	0.7	0.93	0.73	NA	1.03	NA	NA	NA	0.74	0.39	NA	1.95	0.61	0.53	0.81	0.82	0.35	0.86	0.85	0.94	0.62	0.57
1796	0.53	0.62	0.66	0.67	0.72	0.59	NA	1.47	NA	NA	NA	0.87	0.44	NA	2.01	0.66	0.52	0.73	0.8	0.43	0.74	0.9	1.15	0.65	0.7
1797	0.59	0.55	1.02	0.66	0.66	0.53	NA	1.55	NA	NA	NA	0.78	0.56	NA	3.01	0.75	0.58	0.89	0.84	0.43	0.71	0.74	0.77	0.68	0.65
1798	0.61	0.57	1.08	0.8	0.79	0.5	NA	1.5	NA	NA	NA	0.61	0.48	NA	1.79	0.73	0.64	0.78	0.8	0.45	0.78	0.65	0.69	0.67	0.77
1799	0.51	0.54	0.84	0.62	0.69	0.42	NA	1.36	NA	NA	NA	0.44	0.43	NA	1.42	0.57	0.54	0.68	0.52	0.4	0.64	0.67	0.61	0.66	0.76
1800	0.48	0.38	0.68	0.67	0.72	0.5	NA	1.75	NA	NA	NA	0.61	0.47	NA	1.4	0.5	0.37	0.74	0.74	0.41	0.51	0.72	0.72	0.63	0.52
1801	0.27	0.3	0.64	0.37	0.33	0.28	NA	0.97	NA	NA	NA	0.36	0.41	NA	1.07	0.24	0.29	0.53	0.46	0.25	0.41	0.46	0.59	0.25	0.23
1802	0.38	0.47	0.82	0.69	0.3	0.19	NA	1.36	NA	NA	NA	0.43	0.46	NA	1.47	0.32	0.47	0.53	0.5	0.22	0.34	0.72	0.65	0.46	0.54
1803	0.58	0.72	1.13	0.9	0.68	0.43	NA	1.61	NA	NA	NA	0.48	0.51	NA	1.53	0.6	0.92	0.75	0.85	0.34	0.6	0.56	0.69	0.61	0.61
1804	0.53	0.44	0.69	0.6	0.63	0.43	NA	0.43	NA	NA	NA	0.61	0.46	NA	1.07	0.47	0.4	0.65	0.78	0.37	0.5	0.49	0.47	0.47	0.45
1805	0.45	0.41	0.74	0.52	0.48	0.26	NA	0.22	NA	NA	NA	0.54	0.38	NA	1.08	0.44	0.6	0.52	0.63	0.27	0.55	0.67	0.57	0.48	0.33
1806	0.36	0.39	0.82	0.52	0.43	0.3	NA	0.58	NA	NA	2.9	0.44	0.36	NA	1.07	0.33	0.51	0.72	0.82	0.39	0.63	0.54	0.62	0.47	0.38
1807	0.35	0.33	0.64	0.51	0.58	0.32	NA	0.29	0.56	NA	2.06	0.44	0.37	NA	1.15	0.28	0.31	0.52	0.6	0.21	0.36	0.59	0.59	0.31	0.34
1808	0.61	0.61	0.67	0.65	0.76	0.53	NA	0.96	1.52	1.79	1.96	0.62	0.97	NA	1.96	0.52	0.42	0.72	0.8	0.42	0.94	1.28	1.23	0.44	0.47
1809	0.35	0.38	0.58	0.43	0.44	0.26	NA	0.81	1.26	0.91	0.9	0.5	0.38	NA	1.41	0.29	0.28	0.5	0.56	0.23	0.47	0.75	0.63	0.23	0.22
1810	0.45	0.44	0.76	0.59	0.65	0.39	NA	0.62	1.43	1.11	0.93	0.48	0.5	NA	1.07	0.34	0.26	0.53	0.65	0.26	0.56	0.8	0.57	0.38	0.37
1811	0.36	0.3	0.61	0.49	0.54	0.44	NA	0.64	1.44	0.7	0.69	0.31	0.36	NA	1.27	0.36	0.4	0.55	0.49	0.15	0.43	0.31	0.28	0.38	0.35
