# de Graauw - Rimer Cabin - QUAL - ITRDB VA041
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28230
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28230.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va041-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va041-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va041.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va041.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-30
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-30
#--------------------
# Title
#   Study_Name: de Graauw - Rimer Cabin - QUAL - ITRDB VA041
#--------------------
# Investigators
#   Investigators: de Graauw, K.K.; Hessl, A.E.(https://orcid.org/0000-0002-2279-6260)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronology derived from log building (Rimer Cabin; RC). NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Kristen K. de Graauw and Amy E. Hessl
#   Journal_Name: Journal of Biogeography
#   Published_Title: Do historic log buildings provide evidence of reforestation following depopulation of Indigenous Peoples?
#   Published_Date_or_Year: 2020
#   Volume: 47
#   Pages: 630-642
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/jbi.13769
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rimer Cabin
#   Location: Virginia
#   Northernmost_Latitude: 38.45
#   Southernmost_Latitude: 38.45
#   Easternmost_Longitude: -79.53
#   Westernmost_Longitude: -79.53
#   Elevation_m: 788
#--------------------
# Data_Collection
#   Collection_Name: VA041
#   First_Year: 1675
#   Last_Year: 1840
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCW104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCW210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCE104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCE104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCN209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCN209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCW208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCW208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCW104A_raw	RCE210A_raw	RCE106A_raw	RCW210A_raw	RCE103A_raw	RCS210A_raw	RCE209A_raw	RCS105A_raw	RCS103A_raw	RCN104A_raw	RCE104A_raw	RCN211A_raw	RCS209A_raw	RCN105A_raw	RCN209A_raw	RCW208A_raw
1790	0.706	0.565	0.595	0.97	0.96	0.698	1.33	0.718	0.553	0.882	1.308	0.659	0.752	0.881	0.723	1.029
1791	0.591	0.575	0.57	0.593	0.731	0.723	1.269	0.69	0.52	0.627	1.246	0.611	0.717	0.827	0.786	1.09
1792	0.853	0.592	0.79	0.736	1.077	0.691	1.447	0.777	0.478	1.075	1.221	0.736	0.787	0.92	0.65	0.965
1793	0.674	0.631	1.154	0.807	1.06	0.8	1.974	1.117	0.644	1.605	1.101	1.18	0.819	0.944	0.872	0.973
1794	0.629	0.636	0.961	0.802	0.771	0.834	1.903	0.44	0.535	1.165	1.088	0.98	1.047	0.995	0.776	1.034
1795	0.548	0.535	0.812	0.738	0.966	0.604	1.45	0.683	0.699	0.884	0.72	0.574	0.879	0.839	0.76	0.913
1796	0.64	0.372	0.863	0.712	0.799	0.779	1.051	0.697	0.596	0.675	1.012	0.564	1.032	0.891	0.881	0.895
1797	0.639	0.671	0.781	0.629	0.936	0.685	1.091	0.656	0.641	0.71	0.951	0.632	0.897	0.879	0.901	1.024
1798	0.584	0.478	0.679	0.716	0.912	0.686	1.176	0.564	0.58	0.724	0.979	0.872	0.895	0.784	0.847	1.152
1799	0.501	0.487	0.65	0.503	0.908	0.678	1.378	0.73	0.67	0.721	0.994	0.751	0.788	0.735	0.739	0.854
1800	0.574	0.493	0.658	0.512	0.724	0.675	1.276	0.649	0.882	0.629	0.861	0.577	0.852	0.704	0.612	0.915
1801	0.647	0.494	0.515	0.516	0.818	0.768	1.277	0.611	0.791	0.632	0.97	0.738	0.948	0.723	0.653	0.886
1802	0.641	0.427	0.645	0.668	0.716	0.743	1.46	0.427	0.566	0.6	1.102	0.621	1	0.754	0.684	0.664
1803	0.527	0.485	0.663	0.478	0.703	0.587	1.301	0.476	0.722	0.583	1.123	0.619	0.802	0.723	0.527	0.94
1804	0.596	0.477	0.756	0.424	0.618	0.725	1.326	0.696	0.654	0.505	0.839	0.813	0.773	0.623	0.577	0.743
1805	0.546	0.34	0.506	0.346	0.644	0.535	1.56	1.658	0.672	0.599	0.838	0.647	0.797	0.507	0.984	0.596
1806	0.521	0.49	0.571	0.378	0.668	0.561	1.011	0.805	0.608	0.498	0.718	0.611	0.571	0.361	0.722	0.652
1807	0.57	0.398	0.593	0.532	0.69	0.789	1.198	0.775	0.595	0.419	0.842	0.603	0.535	0.698	0.681	0.708
1808	0.577	0.41	0.634	0.46	0.679	0.631	1.042	0.724	0.663	0.709	0.821	0.723	0.768	0.553	0.797	0.661
1809	0.599	0.516	0.807	0.431	0.73	0.785	1.347	0.767	0.629	0.438	0.92	0.646	0.732	0.621	0.717	0.799
1810	0.554	0.517	0.763	0.517	0.792	0.635	1.281	0.797	0.695	0.584	1.034	0.742	0.686	0.635	0.811	0.689
1811	0.576	0.498	0.752	0.391	0.684	0.804	1.276	0.935	0.582	0.48	0.998	0.784	0.736	0.634	0.704	0.846
1812	0.742	0.509	0.884	0.551	0.789	0.66	1.313	0.728	0.581	0.573	1.073	0.606	0.748	0.607	0.701	0.82
1813	0.594	0.483	0.633	0.652	0.69	0.64	1.186	0.518	0.564	0.505	0.867	0.671	0.627	0.531	0.72	0.734
1814	0.519	0.52	0.701	0.441	0.763	0.7	1.202	0.677	0.636	0.445	0.784	0.711	0.673	0.624	0.81	1.01
1815	0.523	0.468	0.651	0.506	0.676	0.673	1.189	0.718	0.622	0.539	0.668	0.606	0.802	0.815	0.644	0.852
1816	0.618	0.633	0.707	0.551	0.749	0.642	1.172	0.557	0.592	0.433	0.874	0.571	0.802	0.744	0.98	0.998
1817	0.61	0.359	0.689	0.33	0.566	0.771	1.515	0.565	0.512	0.51	1.038	0.64	0.929	0.906	1.202	0.679
1818	0.638	0.577	0.727	0.474	0.849	0.764	1.325	0.722	0.695	0.496	1.115	0.677	0.909	0.928	0.933	0.966
1819	0.662	0.5	0.63	0.402	0.716	0.616	1.15	0.464	0.503	0.39	0.961	0.656	0.746	0.743	0.764	0.502
1820	0.636	0.413	0.505	0.5	0.563	0.775	1.063	0.764	0.561	0.388	0.611	0.675	0.646	0.553	0.664	0.696
1821	0.565	0.482	0.492	0.44	0.64	0.681	0.909	0.539	0.661	0.331	0.73	0.526	0.566	0.55	0.702	0.75
1822	0.595	0.507	0.582	0.468	0.754	0.622	1.25	0.701	0.753	0.418	0.995	0.593	0.718	0.723	0.782	0.931
1823	0.682	2.397	0.576	0.468	0.682	0.74	1.019	0.566	0.702	0.396	0.846	0.765	0.623	0.572	0.722	0.785
1824	1.225	1.05	0.676	0.446	0.697	0.499	1.162	0.719	0.601	0.578	0.847	0.68	0.716	0.839	1.071	0.852
1825	1.082	0.703	0.628	0.459	0.612	0.793	1.065	0.689	0.654	0.521	0.846	0.795	0.678	0.679	0.835	0.729
1826	0.964	0.595	0.562	0.448	0.732	0.722	0.975	0.664	0.613	0.583	0.771	0.817	0.707	0.773	1.212	0.859
1827	0.53	0.579	0.496	0.492	0.584	0.745	0.775	0.325	0.595	0.303	0.642	0.59	0.508	0.704	0.609	0.568
1828	0.648	0.545	0.582	0.507	0.596	0.561	1.2	0.717	0.493	0.497	0.641	0.602	0.693	0.649	0.841	0.882
1829	0.546	0.477	0.427	0.402	0.511	0.657	2.496	0.494	0.487	0.378	0.736	0.59	0.697	0.707	0.79	0.715
1830	0.528	0.452	0.565	0.436	0.85	0.619	1.348	0.446	0.574	0.636	0.717	0.692	0.881	0.716	0.742	0.892
1831	0.579	0.557	0.617	0.344	0.663	0.661	0.893	0.552	0.562	0.325	0.803	0.666	0.668	0.679	0.84	0.998
1832	0.534	0.519	0.499	0.388	0.461	0.721	0.803	0.557	0.444	0.514	0.715	0.681	0.508	0.717	0.691	0.861
1833	0.538	0.405	0.776	0.475	0.692	0.677	0.853	0.533	0.716	0.536	0.695	0.678	0.763	0.752	0.892	1.061
1834	0.483	0.425	0.619	0.374	0.555	0.597	0.559	0.398	0.54	0.498	0.627	0.819	0.631	0.642	0.831	0.745
1835	0.579	0.423	0.597	0.459	0.469	0.536	0.627	0.359	0.617	0.461	0.745	0.667	0.565	0.682	0.611	0.725
1836	0.544	0.383	0.536	0.411	0.639	0.57	0.622	0.392	0.611	0.384	0.624	0.695	0.593	0.593	0.696	0.815
1837	0.412	0.433	0.404	0.386	0.519	0.626	0.529	0.49	0.566	0.314	0.618	0.526	0.552	0.643	0.621	0.695
1838	0.375	0.351	0.516	0.3	0.446	0.406	0.495	0.492	0.555	0.377	0.549	0.523	0.779	0.495	0.549	0.767
1839	0.439	0.29	0.318	0.279	0.355	0.524	0.455	0.391	0.375	0.35	0.443	0.342	0.418	0.37	0.445	0.536
1840	0.472	NA	0.47	0.427	0.592	0.581	0.579	0.613	0.55	0.409	0.637	0.72	0.711	0.447	0.515	0.548
