# Meriläinen - Sodankylä Church - PISY - ITRDB FINL048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4013
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4013.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-03-09
#--------------------
# File_Last_Modified_Date
#   Date: 2004-03-09
#--------------------
# Title
#   Study_Name: Meriläinen - Sodankylä Church - PISY - ITRDB FINL048
#--------------------
# Investigators
#   Investigators: Meriläinen, J.; Lindholm, M.; Timonen, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sodankylä Church
#   Location: Lappi
#   Northernmost_Latitude: 67.4
#   Southernmost_Latitude: 67.4
#   Easternmost_Longitude: 26.6
#   Westernmost_Longitude: 26.6
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: FINL048
#   First_Year: 1484
#   Last_Year: 1688
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGC0001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGC0010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGC0010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGC0001A_raw	NGC0001B_raw	NGC0002A_raw	NGC0002B_raw	NGC0003A_raw	NGC0003B_raw	NGC0004A_raw	NGC0004B_raw	NGC0005A_raw	NGC0005B_raw	NGC0006A_raw	NGC0007A_raw	NGC0007B_raw	NGC0009A_raw	NGC0009B_raw	NGC0010A_raw	NGC0010B_raw
1594	0.16	0.25	0.49	0.44	0.33	0.37	2.78	2.15	0.42	0.26	0.32	0.75	0.56	0.28	0.43	0.54	0.53
1595	0.16	0.14	0.31	0.42	0.25	0.3	2.75	1.73	0.4	0.27	0.3	0.59	0.56	0.24	0.29	0.45	0.51
1596	0.3	0.33	0.33	0.45	0.29	0.27	2.57	2.19	0.49	0.36	0.36	0.65	0.53	0.28	0.3	0.53	0.51
1597	0.24	0.33	0.28	0.41	0.28	0.33	2.47	2.09	0.51	0.36	0.31	0.74	0.59	0.27	0.34	0.53	0.53
1598	0.33	0.29	0.25	0.45	0.27	0.33	2.15	1.79	0.42	0.26	0.23	0.75	0.56	0.23	0.43	0.38	0.41
1599	0.33	0.42	0.48	0.59	0.32	0.42	2.26	1.9	0.58	0.39	0.31	0.85	0.6	0.36	0.64	0.54	0.54
1600	0.37	0.36	0.4	0.5	0.35	0.35	1.54	1.17	0.52	0.35	0.27	0.8	0.73	0.32	0.52	0.47	0.45
1601	0.13	0.05	0.09	0.12	0.16	0.16	0.87	0.66	0.12	0.03	0.12	0.38	0.18	0.06	0.11	0.1	0.19
1602	0.24	0.25	0.19	0.35	0.19	0.27	0.98	0.78	0.32	0.29	0.28	0.54	0.31	0.27	0.34	0.38	0.44
1603	0.26	0.34	0.26	0.28	0.28	0.29	1.06	0.82	0.37	0.22	0.28	0.58	0.48	0.37	0.35	0.33	0.39
1604	0.29	0.29	0.17	0.27	0.21	0.2	0.72	0.56	0.39	0.23	0.26	0.47	0.41	0.47	0.39	0.28	0.37
1605	0.12	0.12	0.09	0.12	0.12	0.11	0.71	0.61	0.32	0.16	0.11	0.26	0.25	0.45	0.25	0.2	0.24
1606	0.15	0.23	0.11	0.11	0.19	0.17	1.08	0.97	0.51	0.32	0.22	0.32	0.33	0.52	0.26	0.28	0.37
1607	0.12	0.24	0.09	0.09	0.13	0.11	0.65	0.71	0.31	0.16	0.15	0.35	0.31	0.32	0.22	0.24	0.18
1608	0.08	0.32	0.15	0.17	0.15	0.14	0.78	0.78	0.31	0.2	0.11	0.25	0.31	0.33	0.26	0.19	0.2
1609	0.01	0.21	0.05	0.12	0.12	0.14	0.54	0.54	0.28	0.14	0.07	0.37	0.23	0.19	0.19	0.16	0.18
1610	0.21	0.33	0.1	0.1	0.09	0.09	0.78	0.68	0.37	0.26	0.07	0.24	0.17	0.2	0.24	0.23	0.19
1611	0.25	0.41	0.18	0.16	0.15	0.17	0.92	0.83	0.41	0.26	0.16	0.34	0.28	0.24	0.26	0.24	0.24
1612	0.33	0.58	0.14	0.1	0.13	0.18	1.12	0.97	0.41	0.21	0.19	0.37	0.29	0.35	0.41	0.3	0.25
1613	0.41	0.67	0.24	0.23	0.18	0.19	1.36	1.08	0.45	0.28	0.16	0.48	0.44	0.48	0.39	0.41	0.36
1614	0.3	0.48	0.28	0.22	0.17	0.17	1.44	1.11	0.33	0.3	0.19	0.31	0.34	0.54	0.35	0.31	0.25
1615	0.22	0.56	0.44	0.2	0.1	0.16	1.35	0.97	0.3	0.28	0.16	0.28	0.3	0.38	0.5	0.41	0.11
1616	0.2	0.43	0.36	0.23	0.11	0.16	1.51	1.03	0.25	0.25	0.16	0.3	0.35	0.42	0.54	0.37	0.25
1617	0.47	0.39	0.34	0.27	0.16	0.19	1.75	1.33	0.49	0.18	0.2	0.32	0.47	0.45	0.48	0.41	0.33
1618	0.29	0.3	0.32	0.08	0.16	0.18	1.35	0.96	0.35	0.26	0.13	0.4	0.44	0.43	0.34	0.31	0.27
1619	0.29	0.32	0.51	0.17	0.16	0.14	1.54	0.94	0.42	0.22	0.18	0.32	0.39	0.45	0.23	0.42	0.3
1620	0.36	0.4	0.43	0.27	0.12	0.17	0.95	0.83	0.5	0.3	0.17	0.37	0.41	0.53	0.23	0.35	0.37
1621	0.62	0.51	0.68	0.37	0.19	0.2	1.05	0.97	0.64	0.5	0.3	0.43	0.54	0.56	0.35	0.42	0.36
1622	0.59	0.32	0.65	0.39	0.13	0.18	1.03	1.07	0.53	0.38	0.25	0.35	0.45	0.58	0.35	0.42	0.53
1623	0.52	0.38	0.5	0.38	0.19	0.24	1.02	0.93	0.47	0.33	0.21	0.41	0.46	0.65	0.45	0.43	0.61
1624	0.57	0.48	0.47	0.56	0.14	0.21	1.33	1.07	0.62	0.42	0.25	0.44	0.41	0.79	0.82	0.65	0.77
1625	0.79	0.65	0.57	0.57	0.27	0.33	1.19	1.12	0.69	0.5	0.21	0.46	0.57	0.77	0.94	0.76	0.74
1626	0.69	0.61	0.52	0.62	0.26	0.35	1.37	1.05	0.83	0.64	0.3	0.58	0.67	0.89	1.2	0.83	1.09
1627	0.45	0.59	0.44	0.68	0.2	0.28	1.03	0.92	0.74	0.53	0.25	0.49	0.51	0.56	0.88	0.96	0.79
1628	0.58	0.41	0.34	0.56	0.22	0.3	1.05	0.98	0.8	0.61	0.2	0.49	0.39	0.42	1.12	1.04	0.9
1629	0.69	0.54	0.43	0.53	0.22	0.32	1.1	0.92	0.83	0.69	0.28	0.59	0.54	0.8	1.06	0.94	0.99
1630	0.12	0.2	0.16	0.28	0.15	0.24	0.68	0.42	0.56	0.3	0.2	0.37	0.42	0.48	0.54	0.67	0.64
1631	0.49	0.35	0.2	0.45	0.15	0.24	0.91	0.52	0.65	0.52	0.2	0.4	0.45	0.62	0.41	0.69	0.95
1632	0.75	0.5	0.3	0.45	0.27	0.37	1.25	0.72	0.73	0.44	0.3	0.37	0.5	0.64	0.59	0.83	0.97
1633	0.54	0.45	0.2	0.29	0.22	0.32	1.03	0.61	0.65	0.47	0.26	0.35	0.39	0.39	0.38	0.56	0.76
1634	0.62	0.63	0.29	0.3	0.26	0.42	1.32	0.89	0.84	0.63	0.27	0.54	0.53	0.52	0.66	0.55	0.77
1635	0.75	0.49	0.25	0.42	0.28	0.37	0.97	0.71	0.81	0.46	0.23	0.49	0.4	0.56	0.58	0.44	0.66
1636	0.68	0.42	0.21	0.37	0.31	0.3	0.84	0.6	0.6	0.59	0.29	0.51	0.31	0.45	0.62	0.63	0.76
1637	0.73	0.33	0.25	0.55	0.48	0.48	1.22	1	0.87	0.57	0.4	0.42	0.88	0.57	0.8	0.69	1.03
1638	0.5	0.37	0.3	0.39	0.46	0.39	1.08	0.78	0.82	0.62	0.38	0.4	0.51	0.49	0.49	0.62	0.8
1639	0.63	0.46	0.46	0.35	0.35	0.25	0.81	0.62	0.63	0.64	0.34	0.31	0.42	0.88	0.49	0.57	0.58
1640	0.5	0.49	0.44	0.38	0.47	0.31	0.75	0.64	0.5	0.65	0.39	0.32	0.44	1.06	0.58	0.62	0.5
1641	0.38	0.19	0.17	0.17	0.34	0.22	0.57	0.49	0.3	0.28	0.21	0.15	0.31	0.73	0.33	0.42	0.49
1642	0.11	0.08	0.07	0.07	0.36	0.14	0.71	0.35	0.23	0.28	0.22	0.08	0.17	0.63	0.26	0.63	0.46
1643	0.38	0.46	0.28	0.21	0.48	0.3	1.02	0.77	0.47	0.49	0.46	0.22	0.36	0.73	0.56	0.88	0.81
1644	0.05	0.23	0.25	0.18	0.3	0.19	0.48	0.49	0.32	0.32	0.27	0.15	0.2	0.42	0.47	0.69	0.49
1645	0.42	0.21	0.18	0.17	0.33	0.26	0.48	0.45	0.28	0.39	0.26	0.16	0.28	0.46	0.5	0.59	0.44
1646	0.58	0.41	0.26	0.23	0.35	0.29	0.62	0.64	0.36	0.48	0.3	0.2	0.44	0.62	0.43	0.86	0.88
1647	0.85	0.7	0.33	0.36	0.37	0.37	0.69	0.68	0.45	0.51	0.33	0.36	0.45	0.62	0.62	0.57	0.83
1648	0.64	0.57	0.35	0.41	0.44	0.42	0.66	0.66	0.56	0.69	0.37	0.36	0.51	0.63	0.97	0.72	0.67
1649	0.76	0.47	0.33	0.4	0.51	0.37	0.51	0.52	0.5	0.55	0.43	0.43	0.59	0.51	0.97	0.48	0.71
1650	0.65	0.58	0.31	0.28	0.45	0.29	0.3	0.43	0.51	0.44	0.32	0.38	0.43	0.51	0.78	0.52	0.48
1651	0.64	0.53	0.22	0.2	0.58	0.38	0.37	0.51	0.59	0.53	0.4	0.35	0.59	0.52	0.96	0.62	0.58
1652	0.69	0.52	0.26	0.22	0.48	0.38	0.57	0.58	0.84	0.96	0.43	0.27	0.47	0.68	0.54	0.56	0.63
1653	0.58	0.48	0.24	0.21	0.54	0.41	0.49	0.6	0.7	0.8	0.47	0.29	0.43	1.06	0.56	0.48	0.51
1654	0.54	0.51	0.46	0.32	0.66	0.5	0.72	0.64	0.76	1.12	0.47	0.25	0.36	1.02	0.52	0.64	0.68
1655	0.88	0.82	0.5	0.41	0.72	0.61	0.77	0.78	1.01	1.22	0.59	0.31	0.47	1.22	1.21	NA	0.79
1656	0.6	0.48	0.43	0.35	0.68	0.56	0.89	0.62	0.68	1	0.5	0.26	0.35	0.67	1	NA	0.39
1657	0.56	0.67	0.47	0.37	0.49	0.44	1.08	0.78	0.7	1.18	0.65	0.33	0.38	0.65	0.97	NA	0.73
1658	0.39	0.33	0.36	0.38	0.51	0.5	1.09	0.62	0.76	1.04	0.74	0.27	0.4	0.74	0.83	NA	0.52
1659	0.58	0.58	0.34	0.37	0.57	0.47	0.84	0.5	0.97	0.8	0.72	0.38	0.41	0.56	0.8	NA	0.52
1660	0.84	0.66	0.35	0.33	0.54	0.42	0.72	0.51	0.81	0.67	0.52	0.39	0.35	0.64	0.82	NA	0.6
1661	0.69	0.54	0.24	0.28	0.44	0.39	0.56	0.48	0.72	0.58	0.52	0.32	0.32	0.42	0.52	NA	0.52
1662	0.52	0.39	0.22	0.2	0.47	0.45	0.51	0.5	0.72	0.63	0.6	0.25	0.39	0.37	0.53	NA	0.45
1663	0.31	0.58	0.17	0.11	0.42	0.32	0.63	0.56	0.67	0.64	0.54	0.36	0.28	0.3	0.4	NA	0.55
1664	0.5	0.46	0.18	0.15	0.41	0.31	0.59	0.49	0.71	0.59	0.48	0.35	0.36	0.31	0.41	NA	0.48
1665	0.67	0.49	0.19	0.23	0.43	0.38	0.63	0.56	0.6	0.38	0.45	0.34	0.33	0.5	0.48	NA	0.48
1666	0.47	0.45	0.18	0.13	0.36	0.31	0.57	0.46	0.54	0.34	0.32	0.27	0.29	0.39	0.41	NA	0.31
1667	0.58	0.45	0.21	0.2	0.33	0.28	0.58	0.52	0.64	0.59	0.33	0.27	0.34	0.46	0.46	NA	0.27
1668	0.7	0.44	0.24	0.22	0.45	0.35	0.75	0.57	0.75	0.61	0.35	0.26	0.31	0.45	0.31	NA	0.42
1669	0.35	0.24	0.19	0.21	0.38	0.28	0.58	0.47	0.49	0.61	0.3	0.24	0.33	0.36	0.29	NA	0.31
1670	0.52	0.41	0.18	0.17	0.35	0.27	0.62	0.55	0.44	0.87	0.26	0.24	0.32	0.43	0.32	NA	0.32
1671	0.38	0.25	0.17	0.13	0.4	0.34	0.62	0.48	0.42	0.58	0.35	0.24	0.31	0.39	0.33	NA	0.36
1672	0.4	0.3	0.14	0.14	0.37	0.3	0.59	0.49	0.4	0.47	0.27	0.16	0.23	0.32	0.29	NA	0.36
1673	0.43	0.25	0.06	0.14	0.36	0.37	0.64	0.47	0.38	0.44	0.28	0.23	0.26	0.34	0.31	NA	0.34
1674	0.36	0.2	0.16	0.14	0.36	0.31	0.61	0.57	0.42	0.4	0.26	0.25	0.22	0.29	0.42	NA	0.27
1675	0.3	0.18	0.11	0.14	0.31	0.3	0.39	0.44	0.42	0.41	0.22	0.21	0.15	0.23	0.26	NA	0.17
1676	0.18	0.15	0.07	0.07	0.31	0.2	0.45	0.18	0.28	0.31	0.23	0.18	0.03	0.13	0.3	NA	0.11
1677	0.48	0.22	0.1	0.16	0.32	0.25	0.48	0.36	0.37	0.43	0.34	0.23	0.26	0.27	0.26	NA	0.27
1678	0.38	0.24	0.13	0.19	0.37	0.24	0.48	0.39	0.36	0.39	0.22	0.22	0.24	0.3	0.28	NA	0.22
1679	0.43	0.22	0.15	0.28	0.34	0.3	0.49	0.46	0.5	0.29	0.16	0.24	0.23	0.35	0.32	NA	0.31
1680	0.06	0.11	0.17	0.26	0.13	0.08	0.22	0.24	0.24	0.2	0.05	0.19	0.11	0.13	0.2	NA	0.23
1681	0.39	0.28	0.18	0.19	0.23	0.22	0.41	0.34	0.39	0.34	0.22	0.23	0.21	0.26	0.28	NA	0.32
1682	0.37	0.25	0.16	0.09	0.3	0.28	0.56	0.49	0.35	0.31	0.22	0.22	0.22	0.28	0.35	NA	0.29
1683	0.31	0.19	0.35	0.22	0.24	0.26	0.32	0.38	0.36	0.25	0.16	0.14	0.16	0.19	0.19	NA	0.34
1684	0.49	0.38	0.32	0.2	0.34	0.32	0.44	0.42	0.44	0.42	0.25	0.17	0.14	0.23	0.29	NA	0.37
1685	0.57	0.34	0.33	0.19	0.28	0.25	0.48	0.42	0.41	0.38	0.25	0.22	0.17	0.21	0.32	NA	0.43
1686	0.46	0.38	0.37	0.27	0.43	0.35	0.68	0.5	0.42	0.32	0.26	0.15	0.16	0.27	0.4	NA	0.25
1687	0.41	0.37	NA	NA	0.43	0.35	0.74	0.51	0.45	0.34	0.29	0.14	0.11	0.38	0.36	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
