# Hartl - Höllengebirge, Trattenspitz - LADE - ITRDB AUT129
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37491
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37491.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut129-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut129.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut129.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Höllengebirge, Trattenspitz - LADE - ITRDB AUT129
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Höllengebirge, Trattenspitz
#   Location: Austria
#   Northernmost_Latitude: 47.765
#   Southernmost_Latitude: 47.765
#   Easternmost_Longitude: 13.582
#   Westernmost_Longitude: 13.582
#   Elevation_m: 1465
#--------------------
# Data_Collection
#   Collection_Name: AUT129
#   First_Year: 1770
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MWTS903G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS903G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS903K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS903K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS904G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS904G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS904K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS904K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS906G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS906G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS906K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS906K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS908G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS908G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS908K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS908K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS909G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS909G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS909K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS909K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS911G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS911G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS911K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS911K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS912G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS912G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS912K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS912K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS913G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS913G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS913K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS913K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS914G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS914G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS914K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS914K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS915G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS915G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWTS915K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWTS915K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MWTS903G_raw	MWTS903K_raw	MWTS904G_raw	MWTS904K_raw	MWTS906G_raw	MWTS906K_raw	MWTS908G_raw	MWTS908K_raw	MWTS909G_raw	MWTS909K_raw	MWTS911G_raw	MWTS911K_raw	MWTS912G_raw	MWTS912K_raw	MWTS913G_raw	MWTS913K_raw	MWTS914G_raw	MWTS914K_raw	MWTS915G_raw	MWTS915K_raw
1949	0.84	0.62	1.29	1.51	0.98	0.94	1.33	0.9	0.75	0.68	1.35	0.83	0.39	0.34	0.48	0.34	0.66	0.42	0.58	0.67
1950	1.44	0.99	2.14	2.56	1.46	1.04	1.87	1.37	1.62	1.38	1.62	1.13	0.46	0.45	0.71	0.48	1.04	0.71	1.09	0.85
1951	1.29	0.9	2.06	3.66	1.43	0.96	1.46	1.35	1.54	1.39	1.48	1.12	0.68	0.53	0.7	0.58	1.08	0.84	1.18	0.88
1952	1.05	0.7	2.02	3.6	1.33	0.9	1.21	1.37	1.67	0.97	1.26	1.13	0.49	0.34	0.53	0.31	0.75	0.74	0.94	0.91
1953	0.67	0.67	1.19	1.91	0.9	0.57	0.7	0.78	0.98	0.51	0.55	0.6	0.43	0.32	0.52	0.32	0.51	0.44	0.73	0.57
1954	0.72	0.61	0.82	1.4	0.92	0.75	0.94	0.83	1.03	0.42	0.54	0.82	0.43	0.38	0.32	0.25	0.52	0.38	0.59	0.53
1955	0.55	0.55	0.71	1.3	1.11	0.83	1	0.93	0.7	0.34	0.43	0.87	0.36	0.28	0.2	0.22	0.49	0.35	0.68	0.44
1956	0.62	0.52	0.99	1.51	1.21	0.64	1.13	1.08	0.82	0.37	0.48	0.79	0.32	0.23	0.26	0.22	0.33	0.33	0.66	0.37
1957	1.11	0.56	0.92	1.96	1.39	0.87	0.99	1.47	1.25	0.61	0.52	0.94	0.35	0.28	0.27	0.29	0.51	0.46	0.86	0.55
1958	0.66	0.41	1.12	2.11	0.84	0.62	0.64	0.83	0.87	0.42	0.56	0.95	0.37	0.31	0.35	0.24	0.46	0.43	0.88	0.61
1959	0.54	0.33	0.87	1.48	0.95	0.55	0.72	0.88	0.83	0.47	0.29	0.7	0.21	0.21	0.28	0.25	0.24	0.28	0.55	0.46
1960	0.84	0.43	0.99	1.26	1	0.63	0.94	0.99	1.52	0.73	0.53	0.85	0.33	0.34	0.34	0.28	0.37	0.36	0.69	0.55
1961	0.49	0.34	0.47	0.88	0.82	0.39	0.72	0.77	0.55	0.45	0.28	0.81	0.04	0.1	0.19	0.14	0.15	0.2	0.48	0.37
1962	0.63	0.39	0.79	1.56	1.05	0.64	0.96	1.03	0.97	0.53	0.32	0.74	0.26	0.37	0.17	0.13	0.23	0.25	0.51	0.49
1963	0.71	0.43	0.81	1.26	0.9	0.49	0.82	1.06	1.13	0.75	0.45	0.64	0.2	0.35	0.25	0.16	0.23	0.23	0.56	0.48
1964	0.76	0.47	1.07	1.46	1.33	0.66	1.09	1.33	1.08	0.83	0.59	0.77	0.28	0.52	0.43	0.22	0.32	0.23	0.85	0.78
1965	0.81	0.51	1.02	1.61	1.17	0.81	1.14	1.17	0.92	0.75	0.53	0.63	0.31	0.43	0.41	0.14	0.22	0.27	0.75	0.7
1966	0.66	0.46	1.12	2.15	1.31	0.98	1.84	1.66	0.94	0.67	0.67	0.57	0.28	0.39	0.34	0.15	0.25	0.29	0.6	0.67
1967	0.56	0.37	1.26	2.18	1.22	0.82	2.62	2.06	0.65	0.33	0.49	0.48	0.35	0.42	0.25	0.17	0.09	0.13	0.66	0.52
1968	0.53	0.3	1.24	1.68	1.13	0.91	2.39	1.61	0.47	0.31	0.58	0.67	0.3	0.44	0.28	0.21	0.12	0.2	0.59	0.7
1969	0.57	0.33	1.19	1.32	1.19	0.94	1.86	1.18	0.65	0.47	0.47	0.58	0.47	0.44	0.29	0.24	0.28	0.2	0.71	0.71
1970	0.61	0.4	0.7	1.12	0.82	0.84	1.66	1.01	0.7	0.5	0.55	0.53	0.31	0.42	0.21	0.15	0.23	0.17	0.6	0.66
1971	0.59	0.37	0.72	1.22	1	0.72	2.62	1.4	0.56	0.51	0.46	0.39	0.28	0.47	0.18	0.07	0.15	0.1	0.46	0.63
1972	0.64	0.33	0.53	0.91	0.79	0.7	2.62	1.19	0.51	0.5	0.37	0.31	0.24	0.38	0.14	0.1	0.14	0.09	0.53	0.52
1973	0.65	0.35	0.79	1.05	0.93	0.93	2.53	1.12	0.79	0.74	0.63	0.38	0.38	0.47	0.21	0.17	0.23	0.19	0.48	0.5
1974	0.3	0.18	0.3	0.53	0.67	0.76	1.67	0.92	0.24	0.28	0.1	0.17	0.19	0.28	0.07	0.07	0.01	0.02	0.27	0.29
1975	0.79	0.29	0.59	0.68	0.91	0.88	1.84	0.91	0.45	0.48	0.6	0.39	0.37	0.55	0.16	0.16	0.22	0.15	0.47	0.53
1976	0.55	0.24	0.53	0.63	0.86	0.78	1.66	0.62	0.52	0.37	0.54	0.47	0.33	0.41	0.18	0.17	0.22	0.19	0.4	0.53
1977	0.7	0.34	0.56	0.55	0.86	0.85	1.42	0.64	0.65	0.75	0.61	0.37	0.37	0.34	0.22	0.25	0.26	0.17	0.47	0.44
1978	0.55	0.25	0.55	0.45	0.73	0.53	1.27	0.71	0.41	0.46	0.27	0.35	0.51	0.53	0.22	0.25	0.12	0.12	0.37	0.32
1979	0.83	0.39	0.92	0.8	1.09	0.68	1.32	0.77	0.69	0.66	0.54	0.47	0.78	0.57	0.35	0.45	0.23	0.23	0.54	0.56
1980	0.57	0.28	0.6	0.64	0.67	0.46	1.08	0.54	0.52	0.37	0.31	0.32	0.57	0.31	0.13	0.26	0.17	0.16	0.47	0.28
1981	0.74	0.55	0.88	0.9	0.83	0.67	1.79	0.87	0.7	0.56	0.45	0.49	0.81	0.6	0.16	0.44	0.22	0.12	0.61	0.41
1982	1.06	0.72	1.07	1.21	1.02	0.9	1.94	1	1.38	0.82	0.55	0.75	0.8	0.55	0.27	0.58	0.27	0.19	0.83	0.51
1983	0.82	0.69	1.07	1.35	1.35	1	1.95	1.08	1.63	0.71	0.68	0.96	0.8	0.49	0.35	0.56	0.31	0.21	0.83	0.5
1984	0.64	0.46	0.76	0.89	0.88	0.85	1.41	0.85	1.72	0.8	0.57	0.64	0.72	0.31	0.25	0.54	0.24	0.14	0.54	0.37
1985	0.56	0.54	0.62	0.72	0.88	0.83	1.4	1.09	1.74	0.76	0.71	0.74	0.59	0.24	0.32	0.45	0.21	0.15	0.5	0.48
1986	0.83	0.48	1.01	1.12	1.27	0.92	1.28	1.02	2.17	1.04	1.29	0.82	0.97	0.4	0.47	0.52	0.37	0.3	0.76	0.63
1987	0.94	0.64	1.26	1.4	1.26	0.95	1.52	1.03	1.45	0.96	1.3	0.78	0.94	0.47	0.52	0.67	0.45	0.42	0.65	0.54
1988	0.59	0.46	0.27	0.66	0.55	0.6	1.05	0.87	1.33	0.79	1.24	0.59	0.58	0.28	0.47	0.39	0.57	0.35	0.67	0.57
1989	0.85	0.59	0.44	0.73	0.69	0.61	1.34	1.03	1	0.6	1.05	0.69	0.65	0.3	0.44	0.37	0.53	0.38	0.93	0.7
1990	0.64	0.56	0.33	0.92	0.56	0.43	0.97	0.75	0.87	0.62	0.87	0.65	0.37	0.17	0.4	0.28	0.45	0.29	0.54	0.46
1991	0.63	0.39	0.21	0.54	0.38	0.47	0.88	0.63	0.89	0.49	0.6	0.61	0.32	0.28	0.42	0.39	0.29	0.24	0.57	0.52
1992	0.78	0.5	0.53	0.95	0.38	0.67	0.97	0.62	0.95	0.58	1.02	0.9	0.42	0.25	0.57	0.42	0.58	0.4	0.81	0.69
1993	0.76	0.64	0.7	1.04	0.58	0.74	1.07	0.79	1.03	0.71	1.34	1.08	0.43	0.35	0.87	0.48	0.58	0.48	0.82	0.81
1994	0.48	0.52	0.71	1.2	0.76	0.79	1.2	0.75	0.86	0.71	1.33	1.19	0.36	0.18	1.2	0.47	0.65	0.34	0.87	0.64
1995	0.48	0.5	0.73	1.15	0.57	0.66	0.52	0.41	1.03	0.6	0.81	0.82	0.25	0.17	0.8	0.32	0.51	0.32	0.67	0.52
1996	0.32	0.41	0.56	0.87	0.61	0.83	0.73	0.6	0.53	0.36	0.86	0.74	0.23	0.26	0.62	0.26	0.48	0.34	0.72	0.64
1997	0.47	0.54	0.93	0.77	0.86	0.91	1.07	0.7	0.58	0.46	0.6	0.72	0.39	0.3	0.77	0.35	0.36	0.35	0.68	0.58
1998	0.53	0.6	1.19	0.82	0.83	0.75	1.05	0.79	0.61	0.53	0.58	0.71	0.15	0.18	0.45	0.23	0.41	0.29	0.47	0.62
1999	0.63	0.56	1.29	0.95	1.07	0.7	1.22	0.87	0.56	0.5	0.6	0.72	0.2	0.27	0.5	0.33	0.45	0.29	0.71	0.61
2000	0.56	0.57	1.69	1.09	1.01	0.88	1.26	0.85	0.64	0.6	0.79	0.73	0.18	0.24	0.53	0.33	0.45	0.3	0.72	0.8
2001	0.16	0.22	1.26	0.79	0.31	0.27	0.57	0.39	0.37	0.35	0.46	0.69	0.02	0.1	0.35	0.2	0.43	0.23	0.39	0.36
2002	0.54	0.39	1.08	0.94	0.57	0.55	0.79	0.64	0.65	0.58	0.85	0.83	0.15	0.2	0.37	0.35	0.48	0.2	0.87	0.58
2003	0.26	0.26	1.29	1.06	0.31	0.29	0.67	0.46	1.31	0.62	1.17	0.7	0.13	0.17	0.46	0.26	0.68	0.26	1.48	0.7
2004	0.36	0.31	1.31	1.06	0.45	0.55	0.75	0.63	1.24	0.63	1.17	0.82	0.13	0.14	0.41	0.24	0.57	0.24	0.83	0.66
2005	0.36	0.36	1.31	0.94	0.63	0.65	0.85	0.91	1.16	0.56	1.11	0.67	0.2	0.18	0.34	0.32	0.51	0.25	0.81	0.79
2006	0.35	0.31	0.91	0.51	0.45	0.5	0.84	0.79	0.98	0.5	0.72	0.73	0.08	0.1	0.28	0.28	0.47	0.19	0.69	0.57
2007	0.51	0.4	0.95	0.71	0.72	0.55	0.86	0.69	0.6	0.51	0.99	0.72	0.19	0.16	0.18	0.25	0.47	0.26	0.72	0.82
2008	0.55	0.43	1.17	0.65	1.15	0.48	1.34	1.03	0.95	0.52	1.31	0.82	0.25	0.24	0.36	0.42	0.47	0.26	0.8	0.56
2009	0.32	0.33	0.88	0.55	0.69	0.44	0.93	0.74	0.71	0.39	0.89	0.51	0.23	0.2	0.21	0.23	0.35	0.22	0.42	0.31
2010	0.3	0.29	1.14	0.77	0.77	0.46	0.92	0.66	0.45	0.36	0.67	0.54	0.18	0.23	0.27	0.3	0.35	0.2	0.58	0.32
