# Arnold - Ely Cathedral - QUSP - ITRDB BRIT081
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28318
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28318.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit081-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit081-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit081.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit081.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-11-01
#--------------------
# File_Last_Modified_Date
#   Date: 2019-11-01
#--------------------
# Title
#   Study_Name: Arnold - Ely Cathedral - QUSP - ITRDB BRIT081
#--------------------
# Investigators
#   Investigators: Arnold, A.J.; Howard, R.E.; Litton, C.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Tree-ring analysis of timbers from the high roofs of the Cathedral of the Holy and Undivided Trinity, Ely, Cambridgeshire. Ring width series of 9 samples represented by site sequence ELYCSQ04 which spans the period AD 891-1090 uploaded NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Historic England
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ely Cathedral
#   Location: United Kingdom
#   Northernmost_Latitude: 52.398868
#   Southernmost_Latitude: 52.398868
#   Easternmost_Longitude: 0.26275
#   Westernmost_Longitude: 0.26275
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: BRIT081
#   First_Year: 891
#   Last_Year: 1090
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ELY003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY047A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY047A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY047B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY047B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY088A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY088A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY088B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY088B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY109A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY109B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY109B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY133A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY133A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY133B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY133B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY135A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY135A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY135B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY135B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY303A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY303A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY303B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY303B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY304A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY304B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY304B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY533A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY533A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ELY533B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ELY533B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ELY003A_raw	ELY003B_raw	ELY047A_raw	ELY047B_raw	ELY088A_raw	ELY088B_raw	ELY109A_raw	ELY109B_raw	ELY133A_raw	ELY133B_raw	ELY135A_raw	ELY135B_raw	ELY303A_raw	ELY303B_raw	ELY304A_raw	ELY304B_raw	ELY533A_raw	ELY533B_raw
992	2.83	2.2	1.08	1.17	1.41	0.69	2.3	2.05	0.93	1.04	1.54	1.42	1.39	1.35	0.87	0.99	NA	NA
993	2.2	2.17	1.22	1.33	1.85	0.84	2.67	2.1	1.06	1.73	1.21	1.21	1.8	1.82	1.13	1.08	NA	NA
994	1.73	1.96	1.02	1.06	1.21	0.68	2.05	1.85	1.09	1.25	0.99	1.12	1.36	1.47	1.08	1.2	NA	NA
995	2.21	1.89	0.99	0.87	1.93	0.94	2.18	1.91	1.06	1.15	1.05	0.98	1.95	1.97	1.27	1.27	NA	NA
996	2.51	1.33	0.88	0.86	1.88	1.23	1.64	1.17	1.11	1.08	0.98	0.88	1.92	1.9	1.19	1.44	NA	NA
997	1.86	1.58	0.97	0.92	2.25	1.41	2.35	1.43	0.94	0.74	1.17	1.22	2.3	2.41	1.39	1.43	NA	NA
998	1.88	2.02	0.86	0.96	2.39	1.62	2.4	1.31	1.57	1.37	1.15	1.08	2.4	2.38	1.22	1.14	NA	NA
999	2.11	2.23	1.09	1.06	2.22	1.84	2.35	1.91	1.48	1.38	1.49	1.6	2.63	2.59	1.41	1.44	NA	NA
1000	2.34	1.95	0.83	0.99	2.12	1.64	2.26	1.9	1.16	1.05	1.1	1.08	2.12	2.16	1.06	1.27	NA	NA
1001	2.21	1.95	1.09	0.88	1.75	1.61	1.92	1.98	1.48	1.3	1.14	1.2	2.34	2.24	1.45	1.4	NA	NA
1002	1.66	2.24	NA	NA	1.92	2.02	1.82	1.66	1.24	1.04	1.21	1.16	2.41	2.3	0.96	1	NA	NA
1003	1.45	2.21	NA	NA	2.51	1.74	1.48	1.34	1.24	1	1.39	1.44	2.67	2.77	1.57	1.47	NA	NA
1004	1.32	1.86	NA	NA	1.7	1.37	1.28	1.12	1.26	1.29	1.16	1.05	1.93	2	1.42	1.37	NA	NA
1005	2.13	1.82	NA	NA	1.44	0.88	1.01	1.11	1.46	1.08	1.14	1.15	1.57	1.41	1.27	1.19	NA	NA
1006	3.71	2.73	NA	NA	1.36	1.27	1.18	1.57	0.92	0.79	1.02	1.19	1.73	1.72	1.25	1.23	NA	NA
1007	3.26	2.1	NA	NA	1.87	1.05	1.56	2.33	1.27	0.86	0.92	0.86	1.98	2.03	1.04	1.02	NA	NA
1008	1.96	2.38	NA	NA	2.36	1.45	1.18	1.65	1.94	2.4	1.4	1.32	2.42	2.4	1.36	1.39	NA	NA
1009	1.25	1.75	NA	NA	2.39	1.65	1.31	1.51	1.34	1.26	1.57	1.58	2.37	2.34	1.16	1.22	NA	NA
1010	1.5	1.8	NA	NA	1.86	1.18	1.35	1.7	1.35	1.25	NA	NA	1.79	1.84	1.2	1.2	NA	NA
1011	1.18	1.42	NA	NA	1.82	2.05	1.07	1.04	1.15	1.13	NA	NA	2.09	2.08	1.16	1.08	NA	NA
1012	1.45	1.56	NA	NA	1.93	1.89	1.32	1.53	1.14	1.08	NA	NA	2.24	2.12	1.36	1.53	NA	NA
1013	1.34	1.24	NA	NA	1.67	1.89	1.68	1.59	1.14	0.96	NA	NA	2.62	2.96	1.3	1.29	NA	NA
1014	0.9	1.26	NA	NA	1.01	1.19	1.04	1.15	0.79	0.83	NA	NA	NA	NA	0.79	0.84	NA	NA
1015	1.01	1.43	NA	NA	1.16	1.51	1.05	1.13	1.05	0.8	NA	NA	NA	NA	0.6	0.81	NA	NA
1016	0.8	0.68	NA	NA	0.78	0.96	0.64	0.72	0.77	0.5	NA	NA	NA	NA	0.66	0.69	NA	NA
1017	0.8	0.88	NA	NA	0.79	1.02	1.01	0.86	0.49	0.51	NA	NA	NA	NA	0.76	0.84	NA	NA
1018	1.1	1.22	NA	NA	0.75	1.24	0.75	0.86	0.54	0.54	NA	NA	NA	NA	0.65	0.77	NA	NA
1019	1.25	1.44	NA	NA	0.87	1.32	1.2	1.48	0.99	0.69	NA	NA	NA	NA	0.9	0.98	NA	NA
1020	1.15	1.64	NA	NA	0.83	0.91	1.19	0.94	0.77	0.58	NA	NA	NA	NA	1.29	1.3	NA	NA
1021	1.41	1.68	NA	NA	0.88	1.45	1.31	1.47	0.93	0.76	NA	NA	NA	NA	1.13	1.24	NA	NA
1022	1.59	1.9	NA	NA	1.11	1.54	1.22	1.31	1.13	0.79	NA	NA	NA	NA	1.1	1.37	NA	NA
1023	1.54	2.01	NA	NA	1.19	1.87	1.38	1.3	0.96	0.79	NA	NA	NA	NA	1.16	1.33	NA	NA
1024	1.79	2.07	NA	NA	NA	1.73	1.48	1.14	1.25	0.8	NA	NA	NA	NA	1.2	1.46	NA	NA
1025	1.59	1.74	NA	NA	NA	1.51	1.36	1.52	1.34	0.98	NA	NA	NA	NA	1.41	1.21	NA	NA
1026	2.25	2.15	NA	NA	NA	1.83	1.46	1.08	1.65	1.18	NA	NA	NA	NA	1.29	1.37	NA	NA
1027	1.52	1.95	NA	NA	NA	1.37	1.35	0.97	1.14	1.04	NA	NA	NA	NA	1.39	1.18	NA	NA
1028	1.91	2.26	NA	NA	NA	1.51	1.26	1.38	1.04	1.02	NA	NA	NA	NA	1.45	1.34	NA	NA
1029	1.6	1.55	NA	NA	NA	1.3	1.65	1.45	0.88	0.78	NA	NA	NA	NA	1.61	1.51	NA	NA
1030	2.06	2.41	NA	NA	NA	1.65	1.42	1.5	0.89	0.78	NA	NA	NA	NA	2.01	2	NA	NA
1031	2.39	2.83	NA	NA	NA	1.4	1.87	1.83	0.88	1.02	NA	NA	NA	NA	1.32	1.46	NA	NA
1032	2.07	3.67	NA	NA	NA	1.52	1.29	1.2	1.46	1.46	NA	NA	NA	NA	1.54	1.74	NA	NA
1033	1.56	2.94	NA	NA	NA	0.9	1.1	0.93	1.23	1.36	NA	NA	NA	NA	1.15	1	NA	NA
1034	1.38	2.68	NA	NA	NA	NA	1.35	1.15	1.58	1.63	NA	NA	NA	NA	1.66	1.68	NA	NA
1035	1.74	2.73	NA	NA	NA	NA	1.79	1.24	1.29	1.7	NA	NA	NA	NA	1.88	1.62	NA	NA
1036	1.97	1.75	NA	NA	NA	NA	1.23	NA	1.67	1.43	NA	NA	NA	NA	1.7	1.78	NA	NA
1037	3.68	2.63	NA	NA	NA	NA	1.34	NA	1.12	1.48	NA	NA	NA	NA	2.37	2.12	NA	NA
1038	2.87	2	NA	NA	NA	NA	1.2	NA	1.02	1.36	NA	NA	NA	NA	2.64	1.95	NA	NA
1039	1.31	1.3	NA	NA	NA	NA	0.82	NA	0.79	1.18	NA	NA	NA	NA	NA	1.37	NA	NA
1040	1.8	2.17	NA	NA	NA	NA	1.18	NA	1.02	1.37	NA	NA	NA	NA	NA	3.03	NA	NA
1041	1.67	1.75	NA	NA	NA	NA	0.95	NA	0.9	0.84	NA	NA	NA	NA	NA	1.96	NA	NA
1042	1.63	1.75	NA	NA	NA	NA	1.07	NA	0.6	NA	NA	NA	NA	NA	NA	1.61	NA	NA
1043	0.69	0.82	NA	NA	NA	NA	0.78	NA	0.72	NA	NA	NA	NA	NA	NA	1.37	NA	NA
1044	0.74	0.8	NA	NA	NA	NA	0.65	NA	0.6	NA	NA	NA	NA	NA	NA	0.92	NA	NA
1045	1.74	0.9	NA	NA	NA	NA	0.74	NA	0.79	NA	NA	NA	NA	NA	NA	1.22	NA	NA
1046	1.22	1.14	NA	NA	NA	NA	1	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1047	1.24	1.45	NA	NA	NA	NA	0.74	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1048	1.02	1.17	NA	NA	NA	NA	0.61	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA
1049	0.74	1.06	NA	NA	NA	NA	0.7	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA
1050	0.74	1.11	NA	NA	NA	NA	0.63	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA
1051	1.28	1.71	NA	NA	NA	NA	0.71	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1052	1.31	1.94	NA	NA	NA	NA	0.9	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1053	1.12	2.59	NA	NA	NA	NA	0.93	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1054	1.1	2.97	NA	NA	NA	NA	0.96	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA
1055	1.35	4.37	NA	NA	NA	NA	1.16	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1056	1.2	3.89	NA	NA	NA	NA	1	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1057	0.79	2.29	NA	NA	NA	NA	0.79	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	1.14	3.64	NA	NA	NA	NA	1.16	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1059	1.15	2.93	NA	NA	NA	NA	1.15	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1060	1.33	2.83	NA	NA	NA	NA	1.12	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1061	1.31	2.57	NA	NA	NA	NA	0.86	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1062	0.98	2.21	NA	NA	NA	NA	0.89	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1063	NA	1.99	NA	NA	NA	NA	0.91	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1064	NA	1.57	NA	NA	NA	NA	0.91	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065	NA	2.78	NA	NA	NA	NA	1.13	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1066	NA	NA	NA	NA	NA	NA	1.35	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
1067	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA
1068	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1072	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA
1073	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
1074	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1076	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1077	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA
1078	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1079	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1080	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1081	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
1083	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1084	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1085	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1086	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1087	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
