# Holmes - Piedra del Aguila - ARAR - ITRDB CHIL012
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3544
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3544.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil012-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil012.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chil012.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Holmes - Piedra del Aguila - ARAR - ITRDB CHIL012
#--------------------
# Investigators
#   Investigators: Holmes, R.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Piedra del Aguila
#   Location: Araucania
#   Northernmost_Latitude: -37.83
#   Southernmost_Latitude: -37.83
#   Easternmost_Longitude: -73.03
#   Westernmost_Longitude: -73.03
#   Elevation_m: 1300
#--------------------
# Data_Collection
#   Collection_Name: CHIL012
#   First_Year: 1242
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Araucaria araucana (Molina) K. Koch
#   Common_Name: monkey puzzle
#   Tree_Species_Code: ARAR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AGU011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU034_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU034; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU084_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU084; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU085_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU085; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU113_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU113; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU143_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU143; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU163_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU163; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU262_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU262; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU263_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU263; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU264_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU264; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU265_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU265; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU282_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU282; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU283_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU283; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU284_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU284; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU291_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU291; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU292_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU292; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU293_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU293; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AGU294_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AGU294; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AGU011_raw	AGU012_raw	AGU013_raw	AGU022_raw	AGU031_raw	AGU032_raw	AGU033_raw	AGU034_raw	AGU041_raw	AGU042_raw	AGU043_raw	AGU061_raw	AGU062_raw	AGU071_raw	AGU072_raw	AGU073_raw	AGU081_raw	AGU082_raw	AGU084_raw	AGU085_raw	AGU101_raw	AGU111_raw	AGU112_raw	AGU113_raw	AGU114_raw	AGU141_raw	AGU142_raw	AGU143_raw	AGU161_raw	AGU163_raw	AGU261_raw	AGU262_raw	AGU263_raw	AGU264_raw	AGU265_raw	AGU282_raw	AGU283_raw	AGU284_raw	AGU291_raw	AGU292_raw	AGU293_raw	AGU294_raw
1343	NA	NA	NA	1	0.29	0.58	0.3	0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1344	NA	NA	NA	0.73	0.34	0.53	0.18	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1345	NA	NA	NA	0.86	0.5	0.61	0.37	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1346	NA	NA	NA	0.86	0.54	0.74	0.37	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1347	NA	NA	NA	0.89	0.52	0.73	0.4	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1348	NA	NA	NA	0.69	0.32	0.6	0.35	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1349	NA	NA	NA	0.72	0.29	0.54	0.37	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1350	NA	NA	NA	0.85	0.25	0.47	0.26	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1351	NA	NA	NA	0.91	0.25	0.28	0.19	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1352	NA	NA	NA	1.04	0.43	0.34	0.29	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1353	NA	NA	NA	1.26	0.48	0.32	0.33	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1354	NA	NA	NA	1.2	0.61	0.49	0.45	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1355	NA	NA	NA	1.1	0.65	0.7	0.43	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1356	NA	NA	NA	0.75	0.56	0.89	0.59	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1357	NA	NA	NA	0.67	0.66	0.59	0.39	0.3	NA	NA	NA	NA	NA	NA	NA	1.47	NA	NA	1.54	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1358	NA	NA	NA	0.57	0.66	0.73	0.51	0.3	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	1.54	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1359	NA	NA	NA	1.12	0.38	0.53	0.49	0.38	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	1.49	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1360	NA	NA	NA	0.99	0.62	0.87	0.61	0.55	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1.21	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1361	NA	NA	NA	0.66	0.56	1.02	0.72	0.58	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	1.42	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1362	NA	NA	NA	0.5	0.36	0.96	0.48	0.55	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	1.45	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1363	NA	NA	NA	0.38	0.27	0.85	0.53	0.49	NA	NA	NA	NA	NA	NA	NA	0.89	NA	NA	1.46	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1364	NA	NA	NA	0.46	0.34	0.99	0.6	0.6	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA	1.24	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1365	NA	NA	NA	0.53	0.26	0.84	0.44	0.73	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	1.07	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1366	NA	NA	NA	0.66	0.26	0.65	0.39	0.72	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	1.12	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1367	NA	NA	NA	0.62	0.35	0.64	0.38	0.6	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	1.31	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1368	NA	NA	NA	0.63	0.36	0.49	0.27	0.48	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	1.11	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1369	NA	NA	NA	0.6	0.44	0.48	0.27	0.53	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	0.85	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1370	NA	NA	NA	0.64	0.54	0.43	0.28	0.51	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	0.85	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1371	NA	NA	NA	0.87	0.41	0.41	0.28	0.36	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	0.7	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1372	NA	NA	NA	0.85	0.48	0.4	0.33	0.45	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	0.91	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1373	NA	NA	NA	0.94	0.33	0.3	0.26	0.6	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.97	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1374	NA	NA	NA	1.03	0.42	0.41	0.23	0.53	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	1.13	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1375	NA	NA	NA	0.98	0.56	0.44	0.36	0.49	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	1.2	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1376	NA	NA	NA	0.98	0.39	0.23	0.32	0.35	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	1.12	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1377	NA	NA	NA	1.02	0.51	0.34	0.48	0.61	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	0.97	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1378	NA	NA	NA	1.02	0.5	0.37	0.39	0.59	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	1.07	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1379	NA	NA	NA	0.9	0.52	0.38	0.37	0.41	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	0.9	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1380	NA	NA	NA	0.79	0.43	0.38	0.47	0.32	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	1.01	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1381	NA	NA	NA	0.66	0.36	0.43	0.62	0.24	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	0.7	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1382	NA	NA	NA	0.69	0.39	0.56	0.52	0.27	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	0.56	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1383	NA	NA	NA	0.72	0.33	0.45	0.45	0.2	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.59	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1384	NA	NA	NA	0.48	0.37	0.49	0.44	0.22	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	0.51	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1385	NA	NA	NA	0.48	0.5	0.58	0.53	0.23	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	0.59	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1386	NA	NA	NA	0.54	0.5	0.47	0.6	0.19	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.49	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1387	NA	NA	NA	0.53	0.59	0.54	0.57	0.21	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.5	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1388	NA	NA	NA	0.57	0.49	0.57	0.43	0.25	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	0.61	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1389	NA	NA	NA	0.52	0.66	0.56	0.47	0.3	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	0.68	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1390	NA	NA	NA	0.71	0.67	0.52	0.57	0.22	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	0.67	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1391	NA	NA	NA	0.87	0.6	0.52	0.61	0.24	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.63	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1392	NA	NA	NA	0.87	0.46	0.49	0.49	0.2	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	0.62	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1393	NA	NA	NA	0.89	0.45	0.68	0.52	0.16	NA	NA	NA	NA	NA	1.3	NA	0.66	NA	NA	0.58	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1394	NA	NA	NA	0.82	0.4	0.58	0.47	0.2	NA	NA	NA	NA	NA	1.32	NA	0.68	NA	NA	0.67	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1395	NA	NA	NA	0.79	0.47	0.59	0.62	0.32	NA	NA	NA	NA	NA	1.55	NA	0.98	NA	NA	0.9	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1396	NA	NA	NA	0.64	0.5	0.59	0.67	0.4	NA	NA	NA	NA	NA	1.41	NA	0.98	NA	NA	0.93	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1397	NA	NA	NA	0.44	0.5	0.56	0.58	0.38	NA	NA	NA	NA	NA	1.51	NA	1.1	NA	NA	0.92	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1398	NA	NA	NA	0.66	0.45	0.64	0.55	0.59	NA	NA	NA	NA	NA	1.4	NA	1.04	NA	NA	0.73	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1399	NA	NA	NA	0.6	0.55	0.75	0.47	0.81	NA	NA	NA	NA	NA	1.28	NA	0.77	NA	NA	0.57	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1400	NA	NA	NA	0.76	0.52	0.55	0.52	0.67	NA	NA	NA	NA	NA	1.3	NA	0.68	NA	NA	0.59	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1401	NA	NA	NA	0.73	0.58	0.61	0.42	0.51	NA	NA	NA	NA	NA	1.14	NA	0.65	NA	NA	0.54	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1402	NA	NA	NA	0.73	0.49	0.53	0.37	0.36	NA	NA	NA	NA	NA	1.15	NA	0.84	NA	NA	0.53	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1403	NA	NA	NA	0.67	0.83	0.84	0.79	0.54	NA	NA	NA	NA	NA	1.24	NA	0.66	NA	NA	0.54	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
