# Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3847
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3847.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Futaleufu
#   Location: Argentina
#   Northernmost_Latitude: -43.18
#   Southernmost_Latitude: -43.18
#   Easternmost_Longitude: -71.7
#   Westernmost_Longitude: -71.7
#   Elevation_m: 1804
#--------------------
# Data_Collection
#   Collection_Name: ARGE
#   First_Year: 1842
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU2091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2093_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2093; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU2091_raw	FU2093_raw	FU2101_raw	FU2121_raw	FU2122_raw	FU2123_raw	FU2131_raw	FU2142_raw	FU2144_raw	FU2151_raw	FU2152_raw
679	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
680	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
681	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
682	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
683	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
684	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
685	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
686	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
687	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
688	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
689	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
690	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
691	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
692	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
693	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
694	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
695	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
696	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
697	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
698	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
699	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
700	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
701	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
702	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
703	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
704	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
705	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
706	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
707	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
708	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
709	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
710	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
711	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
712	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
713	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
714	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
715	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
716	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
717	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
718	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
719	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
720	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
721	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
722	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
723	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
724	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
725	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
726	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
727	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
728	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
729	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
730	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
731	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
732	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
733	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
734	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
735	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
736	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
737	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
738	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
739	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
740	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
741	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
742	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
743	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
744	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
745	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
746	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
747	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
748	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
749	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
750	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
751	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
752	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
753	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
754	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
755	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
756	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
757	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
758	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
759	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
760	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
761	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
762	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
763	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
764	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
765	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
766	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
767	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
768	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
769	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
770	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
771	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
772	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
773	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
774	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
775	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
776	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
777	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
778	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
779	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
780	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
781	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
782	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
783	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
784	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
785	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
786	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
787	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
788	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
789	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
790	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
791	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
792	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
793	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
794	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
795	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
796	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
797	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
798	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
799	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
800	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
801	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
802	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
803	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
804	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
805	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
806	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
807	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
808	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
809	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
810	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
811	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
812	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
813	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
814	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
815	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
816	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
817	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
818	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
819	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
820	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
821	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
822	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
823	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
824	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
825	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
826	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
827	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
828	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
829	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
830	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
831	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
832	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
833	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
834	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
835	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
836	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
837	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
838	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
839	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
840	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
841	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
842	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
843	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
844	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
845	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
846	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
847	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
848	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
849	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
850	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
851	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
852	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
853	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
854	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
855	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
856	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
857	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
858	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
859	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
860	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
861	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
862	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
863	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
864	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
865	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
866	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
867	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
868	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
869	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
870	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
871	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
872	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
873	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
874	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
875	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
876	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
877	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
878	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
879	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
880	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
881	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
882	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
883	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
884	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
885	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
886	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
887	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
888	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
889	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
890	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
891	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
892	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
893	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
894	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
895	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
896	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
897	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
898	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
899	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
900	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
901	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
902	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
903	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
904	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
905	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
906	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
907	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
908	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
909	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
910	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
911	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
912	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
913	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
914	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
915	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
916	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
917	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
918	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
919	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
920	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
921	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
922	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
923	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
924	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
925	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
926	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
927	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
928	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
929	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
930	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
931	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
932	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
933	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
934	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
935	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
936	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
937	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
938	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
939	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
940	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
941	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
942	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
943	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
944	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
945	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
946	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
947	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
948	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
949	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
950	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
951	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
952	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
953	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
954	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
955	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
956	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
957	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
958	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
959	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
960	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
961	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
962	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
963	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
964	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
965	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
966	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
967	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
968	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
969	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
970	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
971	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
972	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
973	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
974	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
975	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
976	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
977	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
978	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
979	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
980	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
981	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
982	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
983	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
984	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
985	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
986	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
987	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
988	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
989	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
990	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
991	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
992	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
993	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
994	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
995	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
996	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
997	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
998	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
999	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1000	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1001	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1002	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1003	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1004	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1005	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1006	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1007	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1008	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1009	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
