# Chernykh - Church of the Ascension stone temple Vologda  - PISP - ITRDB RUSS298
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35054
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35054.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ298-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ298-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ298.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ298.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-12-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-12-06
#--------------------
# Title
#   Study_Name: Chernykh - Church of the Ascension stone temple Vologda  - PISP - ITRDB RUSS298
#--------------------
# Investigators
#   Investigators: Chernykh, N.B.; Karpukhin, A.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Dendrochronological dating of wooden piles of a stone temple; volvozR NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Church of the Ascension Vologda
#   Location: Russia
#   Northernmost_Latitude: 59.223071
#   Southernmost_Latitude: 59.223071
#   Easternmost_Longitude: 39.891338
#   Westernmost_Longitude: 39.891338
#   Elevation_m: 120
#--------------------
# Data_Collection
#   Collection_Name: RUSS298
#   First_Year: 1544
#   Last_Year: 1697
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus spp. L.
#   Common_Name: pine
#   Tree_Species_Code: PISP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## vvoz25a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz25a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz25b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz25b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz27a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz27a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz27b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz27b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz35a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz35a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz35b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz35b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz37a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz37a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz40a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz40a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz40b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz40b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz42a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz42a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz42b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz42b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz43a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz43a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## vvoz43b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: vvoz43b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	vvoz25a_raw	vvoz25b_raw	vvoz27a_raw	vvoz27b_raw	vvoz34a_raw	vvoz34b_raw	vvoz35a_raw	vvoz35b_raw	vvoz37a_raw	vvoz40a_raw	vvoz40b_raw	vvoz42a_raw	vvoz42b_raw	vvoz43a_raw	vvoz43b_raw
1670	0.59	0.62	0.27	0.22	0.64	0.61	0.22	0.21	0.57	0.27	0.2	0.67	0.65	0.38	0.15
1671	0.65	0.86	0.29	0.23	1.14	0.75	0.43	0.3	0.59	0.19	0.3	0.64	0.5	0.22	0.21
1672	0.77	0.86	0.25	0.27	1.21	0.67	0.31	0.37	0.66	0.33	0.27	0.77	0.54	0.29	0.15
1673	0.35	0.64	0.3	0.18	1.02	0.48	0.28	0.2	0.62	0.28	0.2	0.61	0.58	0.23	0.14
1674	0.48	0.6	0.28	0.22	0.7	0.42	0.29	0.19	0.7	0.24	0.18	0.78	0.48	0.22	0.15
1675	0.67	0.76	0.59	0.29	0.76	0.19	0.31	0.23	0.68	0.27	0.19	0.78	0.56	0.15	0.2
1676	0.61	0.6	0.5	0.29	0.53	0.31	0.17	0.12	0.44	0.24	0.17	1.04	0.58	0.17	0.18
1677	0.74	0.86	0.54	0.44	0.62	0.5	0.3	0.13	0.69	0.19	0.22	1.16	0.65	0.22	0.15
1678	0.75	0.68	0.63	0.49	0.72	0.47	0.21	0.22	0.77	0.3	0.34	1.11	0.84	0.15	0.19
1679	0.91	0.76	0.67	0.45	0.78	0.53	0.21	0.17	0.66	0.36	0.27	1.24	0.75	0.22	0.22
1680	0.71	0.67	0.63	0.44	0.62	0.71	0.31	0.16	0.8	0.34	0.26	1.29	0.72	0.33	0.26
1681	0.67	0.68	0.94	0.63	0.7	0.57	0.34	0.17	0.89	0.38	0.36	1.55	0.69	0.34	0.18
1682	0.52	0.42	0.97	0.87	0.75	0.98	0.34	0.2	0.86	0.56	0.54	1.14	1.02	0.31	0.09
1683	0.42	0.3	0.46	0.5	0.48	1.35	0.44	0.27	0.38	0.35	0.59	0.7	0.92	0.34	0.16
1684	0.26	0.3	0.19	0.39	0.54	2.07	0.44	0.2	0.18	0.49	0.52	0.23	0.59	0.1	0.16
1685	0.12	0.25	0.23	0.33	0.28	1.21	0.29	0.17	0.25	0.65	0.29	0.51	0.35	0.15	0.15
1686	0.23	0.23	0.43	0.36	0.38	1.2	0.21	0.14	0.16	0.27	0.3	0.91	0.35	0.14	0.15
1687	0.28	0.28	0.5	0.4	0.61	0.9	0.26	0.13	0.17	0.3	0.34	0.52	0.7	0.15	0.07
1688	0.22	0.25	0.39	0.39	0.54	NA	0.23	0.11	0.32	0.36	0.33	1.01	0.5	0.17	0.17
1689	0.33	0.23	0.45	0.38	0.68	NA	0.2	0.18	0.37	0.25	0.32	0.55	0.99	0.18	0.21
1690	0.22	0.3	0.42	NA	0.63	NA	0.2	0.16	0.36	0.28	0.26	0.75	0.64	0.24	0.24
1691	0.2	0.27	0.49	NA	1.07	NA	0.29	0.19	0.37	0.25	0.42	0.93	1.01	0.3	0.29
1692	0.3	0.3	0.59	NA	1.51	NA	0.36	0.2	0.3	0.3	0.38	1.17	0.97	0.31	0.2
1693	0.29	0.34	0.41	NA	1.2	NA	0.39	0.22	0.35	0.33	0.45	1.33	1.19	0.3	NA
1694	0.23	0.33	0.52	NA	1.03	NA	0.47	0.33	NA	0.34	0.57	1.34	1.16	NA	NA
1695	0.14	0.23	0.48	NA	0.66	NA	0.53	0.2	NA	0.35	0.36	1.1	1.04	NA	NA
1696	0.12	0.21	0.38	NA	0.8	NA	0.28	0.19	NA	0.4	0.37	1.08	1.03	NA	NA
1697	0.18	0.49	0.33	NA	1.01	NA	0.31	0.22	NA	NA	NA	0.89	1.42	NA	NA
