# Kaiser - Christmas Creek - PCMA - ITRDB CANA6
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3650
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3650.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana6-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana6-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana6.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana6.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Christmas Creek - PCMA - ITRDB CANA6
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Christmas Creek
#   Location: Yukon Territory
#   Northernmost_Latitude: 60.92
#   Southernmost_Latitude: 60.92
#   Easternmost_Longitude: -137.72
#   Westernmost_Longitude: -137.72
#   Elevation_m: 950
#--------------------
# Data_Collection
#   Collection_Name: CANA6
#   First_Year: 1705
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CHRI0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRI0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRI0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CHRICH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CHRICH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CHRI0010_raw	CHRI0020_raw	CHRI0030_raw	CHRI0040_raw	CHRI0050_raw	CHRI0060_raw	CHRI0070_raw	CHRI0080_raw	CHRI0090_raw	CHRI0100_raw	CHRI0110_raw	CHRI0120_raw	CHRI0130_raw	CHRI0140_raw	CHRI0150_raw	CHRI0160_raw	CHRICH00_raw
1819	NA	1.11	0.33	0.89	0.32	0.55	0.24	0.35	0.2	0.96	0.42	0.25	0.6	0.2	0.53	0.5	0.5
1820	NA	1.22	0.41	0.85	0.37	0.67	0.27	0.43	0.22	1	0.37	0.29	0.55	0.24	0.46	0.68	0.54
1821	NA	0.92	0.36	0.82	0.31	0.66	0.23	0.36	0.23	0.94	0.36	0.24	0.54	0.2	0.41	0.53	0.47
1822	NA	0.87	0.31	0.87	0.27	0.69	0.22	0.31	0.24	0.9	0.37	0.18	0.54	0.21	0.35	0.57	0.46
1823	NA	0.97	0.36	0.97	0.32	0.7	0.22	0.37	0.24	0.99	0.46	0.21	0.67	0.25	0.47	0.49	0.51
1824	NA	0.99	0.29	0.94	0.3	0.69	0.24	0.33	0.25	0.95	0.45	0.22	0.72	0.22	0.41	0.45	0.5
1825	NA	0.89	0.32	1.05	0.33	0.76	0.23	0.35	0.22	1.12	0.44	0.18	0.59	0.25	0.39	0.71	0.52
1826	NA	0.93	0.31	1.04	0.31	0.56	0.21	0.35	0.22	1.23	0.44	0.19	0.52	0.23	0.36	0.73	0.51
1827	NA	0.81	0.26	1.11	0.33	0.55	0.26	0.38	0.28	1.18	0.49	0.26	0.59	0.24	0.4	0.53	0.51
1828	NA	0.71	0.25	1.06	0.32	0.64	0.39	0.32	0.51	1.18	0.45	0.45	0.67	0.23	0.3	0.9	0.56
1829	NA	0.64	0.3	1.11	0.3	0.49	0.45	0.31	0.36	1.02	0.48	0.39	0.5	0.24	0.29	1.14	0.53
1830	NA	0.78	0.24	1.15	0.33	0.52	0.42	0.28	0.23	1.05	0.5	0.22	0.53	0.22	0.34	0.94	0.52
1831	NA	0.7	0.23	1.21	0.36	0.48	0.47	0.23	0.23	1.04	0.53	0.24	0.56	0.24	0.3	0.97	0.52
1832	NA	0.89	0.34	1.26	0.42	0.5	0.5	0.36	0.31	1.24	0.7	0.28	0.55	0.34	0.46	1.36	0.63
1833	NA	0.88	0.41	1.21	0.44	0.49	0.51	0.4	0.32	1.29	0.7	0.28	0.5	0.43	0.41	1.52	0.65
1834	NA	0.74	0.34	1.14	0.39	0.42	0.56	0.32	0.36	1.11	0.58	0.26	0.44	0.34	0.31	1.05	0.56
1835	NA	0.75	0.25	1.24	0.32	0.38	0.46	0.32	0.35	1.01	0.5	0.22	0.41	0.36	0.3	0.98	0.52
1836	NA	0.89	0.35	1.3	0.36	0.5	0.44	0.36	0.33	1.3	0.59	0.3	0.47	0.43	0.39	1.13	0.61
1837	NA	0.87	0.39	1.32	0.42	0.44	0.4	0.36	0.29	1.05	0.54	0.34	0.41	0.4	0.35	1.17	0.58
1838	NA	0.84	0.41	1.4	0.37	0.55	0.59	0.39	0.28	1.07	0.5	0.36	0.43	0.51	0.41	1.41	0.63
1839	NA	0.77	0.33	1.46	0.36	0.47	0.42	0.37	0.3	1.12	0.5	0.29	0.32	0.41	0.34	1.14	0.57
1840	NA	0.75	0.27	1.57	0.33	0.5	0.38	0.36	0.26	1.07	0.53	0.29	0.34	0.41	0.39	1	0.56
1841	NA	0.84	0.36	1.56	0.36	0.56	0.4	0.42	0.24	1.27	0.63	0.31	0.41	0.33	0.49	0.98	0.61
1842	NA	0.92	0.24	1.61	0.39	0.55	0.35	0.41	0.2	1.06	0.55	0.26	0.41	0.27	0.45	0.97	0.58
1843	NA	0.84	0.29	1.51	0.35	0.5	0.35	0.37	0.17	1.01	0.6	0.27	0.56	0.29	0.34	0.92	0.56
1844	NA	0.85	0.36	1.31	0.4	0.67	0.3	0.41	0.2	1.21	0.59	0.27	0.44	0.3	0.39	1.33	0.6
1845	NA	0.72	0.28	1.21	0.35	0.57	0.19	0.4	0.15	1.07	0.47	0.25	0.37	0.24	0.29	0.91	0.5
1846	NA	0.74	0.3	1.22	0.34	0.48	0.17	0.37	0.18	0.98	0.46	0.24	0.49	0.26	0.3	1.1	0.51
1847	NA	0.75	0.31	1.1	0.38	0.45	0.16	0.31	0.14	0.87	0.41	0.26	0.5	0.24	0.32	0.94	0.48
1848	NA	0.9	0.37	1.21	0.39	0.62	0.23	0.38	0.19	1.09	0.49	0.3	0.53	0.28	0.36	1.01	0.56
1849	NA	0.72	0.26	1.06	0.32	0.44	0.15	0.35	0.18	0.9	0.41	0.22	0.49	0.23	0.24	0.83	0.45
1850	NA	0.76	0.23	1.02	0.27	0.36	0.15	0.32	0.17	0.93	0.51	0.25	0.48	0.24	0.2	0.87	0.45
1851	NA	0.75	0.27	1.2	0.35	0.36	0.12	0.4	0.16	0.94	0.57	0.29	0.55	0.28	0.25	1.05	0.5
1852	NA	0.67	0.23	1.08	0.46	0.34	0.14	0.38	0.15	0.88	0.45	0.26	0.31	0.27	0.25	1.16	0.47
1853	NA	0.76	0.25	1.01	0.43	0.35	0.12	0.37	0.13	0.8	0.4	0.21	0.31	0.23	0.27	0.98	0.44
1854	NA	0.83	0.33	1.05	0.51	0.4	0.15	0.44	0.16	0.95	0.49	0.33	0.33	0.28	0.27	0.93	0.5
1855	NA	0.93	0.33	0.98	0.58	0.41	0.15	0.4	0.19	0.95	0.54	0.32	0.29	0.28	0.34	1.03	0.51
1856	NA	0.82	0.25	1.03	0.55	0.28	0.16	0.36	0.22	0.87	0.45	0.24	0.27	0.24	0.32	0.72	0.45
1857	NA	0.97	0.31	1.17	0.5	0.34	0.16	0.43	0.23	1	0.47	0.21	0.29	0.26	0.38	0.85	0.5
1858	NA	0.92	0.39	1.11	0.44	0.32	0.17	0.51	0.26	1.02	0.51	0.27	0.34	0.29	0.39	0.9	0.52
1859	NA	0.8	0.32	1.06	0.44	0.33	0.18	0.43	0.22	0.87	0.49	0.26	0.3	0.27	0.33	0.68	0.47
1860	NA	0.82	0.32	0.9	0.43	0.28	0.22	0.4	0.35	1	0.5	0.26	0.38	0.27	0.3	0.72	0.48
1861	NA	0.73	0.24	0.77	0.33	0.24	0.23	0.26	0.32	0.83	0.34	0.22	0.35	0.22	0.26	0.62	0.4
1862	NA	0.73	0.28	0.69	0.33	0.24	0.35	0.33	0.33	0.93	0.39	0.2	0.35	0.22	0.27	0.66	0.42
1863	NA	0.64	0.26	0.71	0.29	0.21	0.38	0.3	0.37	0.84	0.3	0.17	0.26	0.21	0.3	0.67	0.39
1864	NA	0.72	0.26	0.73	0.29	0.16	0.37	0.36	0.25	0.9	0.25	0.19	0.29	0.18	0.27	0.75	0.4
1865	NA	0.76	0.24	0.6	0.25	0.16	0.26	0.36	0.21	0.77	0.22	0.17	0.26	0.17	0.23	0.57	0.35
1866	NA	0.69	0.24	0.63	0.23	0.17	0.21	0.35	0.18	0.86	0.22	0.13	0.27	0.15	0.27	0.6	0.35
1867	NA	0.6	0.27	0.59	0.28	0.18	0.18	0.33	0.17	0.82	0.22	0.17	0.29	0.19	0.27	0.57	0.34
1868	NA	0.69	0.26	0.48	0.23	0.17	0.3	0.31	0.33	0.84	0.22	0.15	0.28	0.18	0.27	0.48	0.35
1869	NA	0.67	0.19	0.41	0.25	0.13	0.3	0.25	0.29	0.73	0.2	0.13	0.23	0.15	0.26	0.44	0.31
1870	NA	0.55	0.23	0.3	0.22	0.11	0.3	0.3	0.26	0.77	0.21	0.12	0.22	0.16	0.26	0.5	0.3
1871	NA	0.55	0.21	0.3	0.22	0.11	0.25	0.31	0.23	0.82	0.24	0.14	0.25	0.16	0.29	0.68	0.32
1872	NA	0.53	0.22	0.26	0.22	0.11	0.19	0.26	0.19	0.69	0.19	0.17	0.22	0.16	0.23	0.74	0.29
1873	NA	0.5	0.32	0.22	0.19	0.15	0.21	0.33	0.16	0.62	0.2	0.16	0.22	0.16	0.28	0.63	0.29
1874	NA	0.44	0.25	0.14	0.2	0.16	0.21	0.29	0.17	0.66	0.2	0.14	0.23	0.15	0.29	0.54	0.27
1875	NA	0.44	0.31	0.19	0.23	0.18	0.23	0.26	0.15	0.76	0.24	0.12	0.25	0.16	0.34	0.58	0.3
1876	NA	0.54	0.25	0.13	0.2	0.19	0.18	0.29	0.15	0.81	0.16	0.11	0.27	0.19	0.26	0.59	0.29
1877	NA	0.46	0.14	0.08	0.16	0.19	0.07	0.27	0.07	0.66	0.11	0.05	0.12	0.14	0.17	0.34	0.2
1878	NA	0.47	0.16	0.07	0.2	0.19	0.09	0.25	0.07	0.6	0.13	0.09	0.16	0.15	0.27	0.33	0.22
1879	NA	0.47	0.21	0.07	0.3	0.27	0.09	0.37	0.09	0.57	0.18	0.1	0.24	0.17	0.36	0.63	0.27
1880	NA	0.42	0.16	0.1	0.24	0.28	0.12	0.32	0.1	0.5	0.13	0.08	0.29	0.12	0.33	0.48	0.24
1881	NA	0.49	0.2	0.14	0.38	0.32	0.09	0.43	0.12	0.65	0.2	0.11	0.4	0.19	0.35	0.44	0.3
1882	NA	0.46	0.21	0.06	0.38	0.38	0.07	0.4	0.08	0.64	0.17	0.08	0.46	0.15	0.35	0.32	0.28
1883	NA	0.55	0.22	0.07	0.41	0.35	0.05	0.4	0.05	0.64	0.16	0.11	0.4	0.15	0.28	0.25	0.27
1884	NA	0.54	0.21	0.05	0.29	0.38	0.06	0.39	0.07	0.66	0.15	0.08	0.34	0.13	0.25	0.14	0.25
1885	NA	0.42	0.15	0.07	0.27	0.39	0.07	0.37	0.06	0.55	0.14	0.09	0.28	0.14	0.25	0.15	0.23
1886	NA	0.4	0.16	0.06	0.25	0.32	0.08	0.38	0.1	0.46	0.14	0.1	0.22	0.15	0.26	0.15	0.22
1887	NA	0.38	0.16	0.05	0.22	0.3	0.06	0.35	0.06	0.52	0.14	0.09	0.22	0.14	0.24	0.15	0.21
1888	NA	0.46	0.19	0.05	0.29	0.34	0.09	0.38	0.07	0.54	0.13	0.09	0.23	0.2	0.27	0.23	0.24
1889	NA	0.41	0.16	0.06	0.25	0.33	0.11	0.39	0.06	0.6	0.15	0.09	0.21	0.21	0.26	0.19	0.23
1890	NA	0.47	0.2	0.04	0.25	0.49	0.1	0.43	0.1	0.61	0.14	0.11	0.27	0.16	0.27	0.25	0.32
1891	NA	0.4	0.18	0.05	0.28	0.4	0.08	0.43	0.09	0.61	0.14	0.12	0.19	0.19	0.25	0.23	0.3
1892	NA	0.36	0.2	0.04	0.27	0.42	0.06	0.41	0.1	0.49	0.15	0.11	0.22	0.22	0.27	0.27	0.32
1893	NA	0.38	0.18	0.07	0.28	0.36	0.03	0.33	0.12	0.49	0.13	0.09	0.16	0.15	0.21	0.24	0.29
1894	NA	0.43	0.15	0.07	0.29	0.44	0.06	0.38	0.08	0.5	0.15	0.09	0.15	0.15	0.22	0.22	0.29
1895	NA	0.31	0.12	0.07	0.23	0.28	0.08	0.26	0.08	0.47	0.11	0.09	0.09	0.11	0.17	0.22	0.23
1896	NA	0.3	0.16	0.07	0.27	0.39	0.09	0.34	0.11	0.68	0.16	0.11	0.1	0.17	0.23	0.33	0.29
1897	NA	0.33	0.17	0.08	0.29	0.49	0.07	0.38	0.13	0.62	0.18	0.12	0.11	0.2	0.21	0.41	0.3
1898	NA	0.27	0.16	0.09	0.3	0.52	0.08	0.49	0.14	0.57	0.21	0.12	0.12	0.24	0.25	0.36	0.3
1899	NA	0.27	0.17	0.09	0.31	0.56	0.09	0.43	0.12	0.52	0.2	0.13	0.1	0.22	0.24	0.43	0.3
1900	0.76	0.29	0.1	0.13	0.25	0.42	0.09	0.31	0.13	0.49	0.23	0.11	0.07	0.18	0.19	0.42	0.26
1901	0.69	0.29	0.16	0.12	0.33	0.45	0.07	0.37	0.13	0.5	0.21	0.14	0.12	0.17	0.24	0.52	0.28
1902	0.77	0.3	0.11	0.13	0.29	0.55	0.06	0.35	0.13	0.44	0.25	0.13	0.08	0.18	0.22	0.54	0.28
1903	0.77	0.31	0.15	0.14	0.3	0.46	0.08	0.34	0.16	0.46	0.2	0.13	0.08	0.19	0.22	0.5	0.28
1904	0.86	0.26	0.1	0.15	0.28	0.37	0.08	0.25	0.14	0.4	0.16	0.13	0.07	0.16	0.19	0.43	0.25
1905	0.88	0.43	0.18	0.14	0.42	0.65	0.14	0.55	0.15	0.62	0.28	0.22	0.11	0.29	0.32	0.56	0.37
1906	0.73	0.27	0.19	0.16	0.34	0.56	0.1	0.33	0.15	0.41	0.17	0.15	0.09	0.23	0.28	0.42	0.29
1907	0.98	0.42	0.25	0.21	0.41	0.82	0.11	0.42	0.17	0.54	0.3	0.28	0.12	0.38	0.37	0.53	0.39
1908	0.88	0.33	0.24	0.21	0.36	0.86	0.09	0.38	0.16	0.53	0.24	0.38	0.1	0.28	0.29	0.42	0.36
1909	0.74	0.3	0.21	0.22	0.39	0.79	0.1	0.41	0.19	0.44	0.23	0.31	0.08	0.29	0.3	0.44	0.34
1910	0.71	0.28	0.16	0.13	0.37	0.81	0.09	0.38	0.19	0.47	0.19	0.29	0.09	0.27	0.27	0.42	0.32
1911	0.8	0.26	0.16	0.13	0.4	0.87	0.1	0.39	0.22	0.42	0.25	0.23	0.08	0.27	0.27	0.41	0.33
1912	0.72	0.23	0.13	0.12	0.29	0.84	0.12	0.38	0.21	0.44	0.2	0.22	0.08	0.24	0.26	0.47	0.31
1913	0.79	0.37	0.16	0.11	0.38	0.89	0.12	0.48	0.24	0.47	0.3	0.29	0.09	0.3	0.31	0.47	0.36
1914	0.86	0.32	0.16	0.07	0.3	0.92	0.1	0.52	0.26	0.49	0.23	0.35	0.08	0.26	0.32	0.54	0.36
1915	0.84	0.29	0.29	0.06	0.36	1.15	0.1	0.63	0.3	0.59	0.25	0.41	0.11	0.34	0.39	0.83	0.43
1916	0.66	0.21	0.17	0.06	0.27	0.92	0.13	0.36	0.3	0.35	0.19	0.33	0.04	0.22	0.27	0.8	0.33
1917	0.69	0.3	0.18	NA	0.21	1.02	0.09	0.43	0.24	0.36	0.17	0.32	0.07	0.31	0.25	0.79	0.36
1918	0.82	0.32	0.21	NA	0.29	1.21	0.1	0.54	0.31	0.48	0.23	0.31	0.12	0.41	0.37	0.81	0.44
1919	0.63	0.25	0.12	NA	0.23	0.79	0.11	0.27	0.27	0.35	0.15	0.27	0.09	0.25	0.23	0.76	0.32
1920	0.5	0.25	0.12	NA	0.24	0.9	0.12	0.25	0.27	0.32	0.13	0.29	0.1	0.28	0.31	0.84	0.33
1921	0.48	0.26	0.14	NA	0.25	0.83	0.14	0.21	0.29	0.31	0.08	0.27	0.12	0.27	0.25	0.79	0.31
1922	0.52	0.26	0.15	NA	0.24	0.84	0.14	0.25	0.29	0.3	0.1	0.31	0.11	0.3	0.3	0.72	0.32
1923	0.66	0.28	0.19	NA	0.3	0.95	0.17	0.33	0.38	0.41	0.09	0.37	0.15	0.32	0.43	0.69	0.38
1924	0.51	0.23	0.12	NA	0.22	0.74	0.12	0.26	0.38	0.26	0.07	0.36	0.11	0.28	0.29	0.62	0.3
1925	0.49	0.26	0.15	NA	0.19	0.57	0.13	0.26	0.41	0.32	0.09	0.32	0.12	0.29	0.3	0.66	0.3
1926	0.54	0.24	0.16	NA	0.18	0.49	0.16	0.3	0.43	0.42	0.11	0.29	0.08	0.34	0.27	0.69	0.31
1927	0.49	0.2	0.17	NA	0.19	0.47	0.1	0.43	0.5	0.37	0.13	0.34	0.11	0.47	0.48	1.01	0.36
1928	0.41	0.19	0.13	NA	0.16	0.47	0.17	0.36	0.54	0.31	0.12	0.29	0.09	0.37	0.36	0.75	0.31
1929	0.6	0.16	0.15	NA	0.17	0.48	0.14	0.48	0.44	0.29	0.1	0.3	0.09	0.4	0.33	0.66	0.32
1930	0.69	0.17	0.15	NA	0.16	0.58	0.13	0.49	0.38	0.29	0.1	0.32	0.03	0.4	0.33	0.66	0.33
1931	0.57	0.17	0.18	NA	0.16	0.55	0.17	0.46	0.52	0.26	0.1	0.28	NA	0.4	0.24	0.66	0.34
1932	0.59	0.12	0.13	NA	0.13	0.28	0.13	0.4	0.47	0.23	0.06	0.24	NA	0.33	0.17	0.64	0.28
1933	0.63	0.21	0.18	NA	0.23	0.24	0.21	0.5	0.68	0.31	0.11	0.31	NA	0.41	0.29	0.85	0.37
1934	0.61	0.2	0.18	NA	0.21	0.16	0.23	0.52	0.7	0.28	0.1	0.25	NA	0.44	0.23	0.77	0.35
1935	0.59	0.19	0.2	NA	0.27	0.19	0.17	0.46	0.92	0.29	0.11	0.31	NA	0.48	0.23	0.8	0.37
1936	0.68	0.22	0.27	NA	0.43	0.16	0.2	0.47	1.18	0.32	0.07	0.24	NA	0.65	0.25	1.01	0.44
1937	0.61	0.17	0.25	NA	0.41	NA	0.23	0.52	1.16	0.24	0.07	0.2	NA	0.63	0.21	0.92	0.43
1938	0.74	0.2	0.25	NA	0.5	NA	0.25	0.54	1.15	0.27	0.1	0.22	NA	0.57	0.12	0.84	0.44
1939	0.76	0.21	0.36	NA	0.54	NA	0.36	0.6	1.21	0.32	0.08	0.21	NA	0.6	0.54	0.8	0.51
1940	0.66	0.19	0.19	NA	0.37	NA	0.6	0.41	1.14	0.27	0.03	0.18	NA	0.55	0.77	0.73	0.47
1941	0.57	0.19	0.18	NA	0.31	NA	0.65	0.43	1.21	0.24	NA	0.18	NA	0.6	1.01	0.71	0.52
1942	0.72	0.29	0.2	NA	0.38	NA	0.5	0.51	1.4	0.28	NA	0.18	NA	0.88	1.2	1.14	0.64
1943	0.73	0.27	0.29	NA	0.27	NA	0.53	0.49	1.28	0.23	NA	0.24	NA	0.76	0.87	1.06	0.59
1944	0.73	0.27	0.24	NA	0.23	NA	NA	0.41	1.06	0.23	NA	0.22	NA	0.8	0.89	0.8	0.53
1945	0.84	0.27	0.24	NA	0.1	NA	NA	0.27	0.72	0.18	NA	0.23	NA	0.85	0.72	1.01	0.49
1946	0.81	0.35	0.25	NA	0.17	NA	NA	0.32	NA	0.26	NA	0.05	NA	1.05	0.45	1.3	0.5
1947	0.76	0.29	0.21	NA	NA	NA	NA	0.23	NA	0.19	NA	NA	NA	0.71	0.25	1	0.46
1948	0.85	0.37	0.26	NA	NA	NA	NA	0.35	NA	0.19	NA	NA	NA	0.78	0.27	0.93	0.5
1949	0.81	0.24	0.23	NA	NA	NA	NA	0.21	NA	0.16	NA	NA	NA	0.57	0.14	0.64	0.38
1950	0.9	0.4	0.32	NA	NA	NA	NA	0.28	NA	0.25	NA	NA	NA	0.88	0.16	0.61	0.48
1951	0.85	0.36	0.23	NA	NA	NA	NA	0.27	NA	0.24	NA	NA	NA	0.54	0.13	0.53	0.39
1952	0.72	0.26	0.23	NA	NA	NA	NA	0.16	NA	0.2	NA	NA	NA	0.33	0.15	0.55	0.33
1953	0.73	0.24	0.27	NA	NA	NA	NA	0.24	NA	0.2	NA	NA	NA	0.38	0.12	0.55	0.34
1954	0.76	0.22	0.21	NA	NA	NA	NA	0.22	NA	0.21	NA	NA	NA	0.35	0.09	0.66	0.34
1955	0.81	0.13	0.24	NA	NA	NA	NA	0.22	NA	0.21	NA	NA	NA	0.34	0.06	0.76	0.35
1956	0.8	0.17	0.22	NA	NA	NA	NA	0.17	NA	0.15	NA	NA	NA	0.24	0.03	0.75	0.32
1957	0.81	0.21	0.26	NA	NA	NA	NA	0.22	NA	0.18	NA	NA	NA	0.3	0.06	0.88	0.37
1958	0.8	0.17	0.26	NA	NA	NA	NA	0.21	NA	0.16	NA	NA	NA	0.24	0.06	1.42	0.42
1959	0.85	0.16	0.2	NA	NA	NA	NA	0.14	NA	0.13	NA	NA	NA	0.17	0.05	1.12	0.35
1960	0.84	0.14	0.24	NA	NA	NA	NA	0.13	NA	0.12	NA	NA	NA	0.17	NA	1.06	0.39
1961	0.86	0.13	0.27	NA	NA	NA	NA	0.14	NA	0.09	NA	NA	NA	0.11	NA	0.95	0.36
1962	0.77	0.12	0.27	NA	NA	NA	NA	0.11	NA	0.11	NA	NA	NA	0.07	NA	0.8	0.32
1963	0.75	0.14	0.23	NA	NA	NA	NA	0.1	NA	0.1	NA	NA	NA	0.06	NA	0.71	0.3
1964	0.75	0.12	0.32	NA	NA	NA	NA	0.13	NA	0.13	NA	NA	NA	0.06	NA	0.95	0.35
1965	0.67	0.1	0.26	NA	NA	NA	NA	0.08	NA	0.06	NA	NA	NA	0.06	NA	0.66	0.27
1966	0.64	0.11	0.4	NA	NA	NA	NA	0.11	NA	0.14	NA	NA	NA	0.06	NA	0.75	0.32
1967	0.64	0.12	0.51	NA	NA	NA	NA	0.1	NA	0.13	NA	NA	NA	0.07	NA	0.86	0.35
1968	0.7	0.12	0.55	NA	NA	NA	NA	0.03	NA	0.1	NA	NA	NA	0.03	NA	0.88	0.34
1969	0.61	0.13	0.58	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.02	NA	0.79	0.37
1970	0.52	0.08	0.44	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.07	NA	0.57	0.29
1971	0.74	0.13	0.73	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.03	NA	0.73	0.42
1972	0.59	0.11	0.5	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	0.58	0.38
1973	0.48	0.09	0.33	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	0.5	0.29
